ItrTime,LossAfter,StdReturn,AverageReturn,LossBefore,TotalExecTime,Perplexity,NumTrajs,ExplainedVariance,MeanKL,MaxReturn,AveragePolicyStd,Entropy,Time,MinReturn,MaxKL
4.044345378875732,-0.0,0.0,0.0,-0.0,3.944073438644409,11.4353,40,1,0.0,0.0,0.82843,2.4367,4.04433798789978,0.0,0.0
4.367305517196655,0.00780522,93.674969976,15.0,0.0211522,4.274275541305542,11.4353,40,0.574328256399,0.0111043,600.0,0.82843,2.4367,8.416258335113525,0.0,0.181736
4.541518688201904,-0.0033404,337.30549951,85.0,0.0074958,4.482904672622681,11.5569,40,0.533590691533,0.0193492,1800.0,0.832343,2.44728,12.961055040359497,0.0,0.253691
5.064962387084961,-0.0434405,885.293030584,502.5,0.0246728,4.996957063674927,11.6003,40,0.465835297238,0.164487,3100.0,0.833844,2.45103,18.038954973220825,0.0,0.985007
4.787989854812622,-0.152917,628.882938233,5827.5,-0.0414168,4.757914066314697,11.7443,40,0.904419462393,0.632831,7000.0,0.839367,2.46336,22.83507490158081,4000.0,1.26752
3.278407335281372,-0.17062,788.158454881,1232.5,0.0275347,3.2463557720184326,11.5035,40,0.259396715889,1.65208,3400.0,0.830943,2.44266,26.11787748336792,100.0,2.47379
3.6819779872894287,-0.190653,569.451490471,765.0,0.0222931,3.633486270904541,11.663,40,0.201779358371,1.75058,2800.0,0.837494,2.45642,29.80854630470276,0.0,2.69096
