MaxKL,Entropy,NumTrajs,Perplexity,MinReturn,Time,LossBefore,AveragePolicyStd,MeanKL,MaxReturn,StdReturn,ItrTime,LossAfter,ExplainedVariance,TotalExecTime,AverageReturn
0.0,2.72206,20,15.2117,0.0,5.832009792327881,-0.0,0.947542,0.0,0.0,0.0,5.8320136070251465,-0.0,1,5.7714457511901855,0.0
0.937318,2.72206,20,15.2117,0.0,11.567155122756958,-0.0041199,0.947542,0.0563395,100.0,21.7944947177,5.726453542709351,-0.0319435,0.0524953868803,5.620164155960083,5.0
0.142333,2.72,20,15.1803,0.0,16.689682483673096,-0.00682885,0.946372,0.0218028,300.0,101.980390272,5.1202232837677,-0.0171556,0.212847185606,5.094930171966553,60.0
0.167106,2.71659,20,15.1286,0.0,21.928764820098877,-0.0175193,0.944584,0.0197379,300.0,120.830459736,5.233267784118652,-0.0301069,0.59977726306,5.199240446090698,180.0
0.0342824,2.70783,20,14.9967,0.0,27.869346380233765,0.00104165,0.940702,0.00285773,400.0,102.347447452,5.931129693984985,-0.00387056,0.772041752196,5.897446393966675,245.0
0.0998796,2.70835,20,15.0045,0.0,33.67221426963806,-0.0138882,0.940689,0.0072133,400.0,84.2614977318,5.796699047088623,-0.0207791,0.843146478356,5.761481761932373,270.0
0.740516,2.7014,20,14.9006,0.0,39.436686754226685,-0.0132915,0.936909,0.0266347,300.0,95.3939201417,5.75907039642334,-0.033483,0.719368314073,5.70861554145813,230.0
