StdReturn,AverageReturn,AveragePolicyStd,MaxKL,NumTrajs,Perplexity,Entropy,ItrTime,ExplainedVariance,TotalExecTime,MaxReturn,MinReturn,MeanKL,LossAfter,Time,LossBefore
2195.1025033,3455.0,0.929406,0.215603,20,14.7277,2.68973,10.864834308624268,0.199818037372,10.778318643569946,6700.0,0.0,0.105283,-0.0491346,10.86482834815979,-0.0151362
3029.91749063,7160.0,0.922335,0.0184415,20,14.5065,2.67459,6.472096920013428,0.339496942268,6.388893127441406,14500.0,1700.0,0.00699671,-0.0074753,17.34429144859314,-0.000742052
4642.72280025,10625.0,0.922047,0.0327471,20,14.5011,2.67422,6.441810846328735,0.47275254795,6.404303073883057,17200.0,1600.0,0.00734257,-0.0240514,23.78865098953247,-0.0170397
3534.82672843,11600.0,0.918105,0.00866626,20,14.3781,2.6657,6.597623825073242,0.46730696382,6.523063659667969,17400.0,5100.0,0.00281331,-0.0223491,30.39093589782715,-0.0181987
2742.12964683,12865.0,0.913962,0.026557,20,14.2478,2.6566,6.552836894989014,0.638060811599,6.516840696334839,17300.0,8600.0,0.0140788,0.00896087,36.95389103889465,0.0161748
2577.47938886,14740.0,0.917532,0.0129566,20,14.3635,2.66469,6.627034425735474,0.711785898012,6.5724937915802,18600.0,9700.0,0.00535896,-0.0357773,43.58491230010986,-0.0311822
3533.87535151,13615.0,0.910217,0.0127268,20,14.1413,2.6491,6.45554256439209,0.621158114593,6.4124915599823,18100.0,6000.0,0.00314519,-0.0301073,50.045756578445435,-0.0270269
