AveragePolicyStd,StdReturn,NumTrajs,ItrTime,AverageReturn,MaxReturn,Perplexity,MinReturn,MaxKL,LossBefore,Entropy,TotalExecTime,Time,LossAfter,ExplainedVariance,MeanKL
0.708267,0.0,20,1.4155499935150146,0.0,0.0,8.55682,0.0,0.0,-0.0,2.14673,1.3506124019622803,1.4155409336090088,-0.0,1,0.0
0.708267,283.32843133,20,0.9105093479156494,65.0,1300.0,8.55682,0.0,0.932878,-0.0347106,2.14673,0.8470525741577148,2.330780029296875,-0.0762218,0.805300832159,0.190185
0.702026,767.38191274,20,0.997185468673706,325.0,2600.0,8.40959,0.0,2.72714,-0.063306,2.12937,0.9514198303222656,3.3465359210968018,-0.108433,0.80533149758,0.417962
0.69095,727.650328111,20,0.8604288101196289,295.0,2600.0,8.14757,0.0,1.46765,-0.00631965,2.09772,0.8379554748535156,4.215308427810669,-0.0349865,0.77810394081,0.389165
0.689967,419.851164105,20,0.7593755722045898,135.0,1700.0,8.12187,0.0,0.38948,0.0262196,2.09456,0.7309393882751465,4.97820520401001,-0.000332383,0.854584865258,0.115106
0.694675,21.7944947177,20,1.284254550933838,5.0,100.0,8.22904,0.0,8.27198,0.0403275,2.10767,1.2425947189331055,6.2674620151519775,-0.121395,0.775022163306,1.55252
0.701757,534.696175412,20,1.300438404083252,210.0,2000.0,8.39666,0.0,1.73417,0.0468127,2.12783,1.248023509979248,7.577676057815552,-0.0422733,0.872718948434,0.46469
