Entropy,ExplainedVariance,MaxKL,AverageReturn,LossAfter,StdReturn,MinReturn,AveragePolicyStd,MeanKL,Perplexity,TotalExecTime,ItrTime,LossBefore,NumTrajs,MaxReturn,Time
2.79458,0.0319119356603,149.955,5.0,0.0145041,31.224989992,0.0,0.982009,0.943425,16.3558,8.304097890853882,8.400453805923462,0.00285957,40,200.0,8.400449752807617
2.79744,0.00928467718932,1.29853,10.0,0.00450039,30.0,0.0,0.983617,0.0238369,16.4027,7.4221460819244385,7.514814138412476,0.0169567,40,100.0,15.92130160331726
2.80592,0.07183482334,4.11786,65.0,-0.0126621,125.598566871,0.0,0.988114,0.120573,16.5423,7.1498613357543945,7.203319311141968,0.0303704,40,700.0,23.12702775001526
2.82111,0.175890821059,19.2218,277.5,-0.0265072,462.864721058,0.0,0.995459,0.190238,16.7954,7.26981782913208,7.354521989822388,0.0188922,40,2000.0,30.498640060424805
2.83055,0.170958905804,8.75605,420.0,-0.0477665,369.594372252,0.0,1.00021,0.0882958,16.9548,7.287409782409668,7.341584920883179,-0.015716,40,1600.0,37.84432411193848
2.82269,0.246508922633,5.89722,845.0,-0.0741152,632.040346813,0.0,0.99623,0.127841,16.8221,7.5375776290893555,7.592533349990845,-0.0327171,40,3000.0,45.450196743011475
2.80634,0.410605584787,5.29529,1085.0,-0.0519478,538.307532921,100.0,0.988671,0.146963,16.5492,8.123789310455322,8.220625400543213,-0.00183642,40,2500.0,53.68216419219971
