MaxKL,StdReturn,AverageReturn,TotalExecTime,ItrTime,LossAfter,Perplexity,MaxReturn,AveragePolicyStd,NumTrajs,MinReturn,Entropy,MeanKL,Time,LossBefore,ExplainedVariance
0.0,0.0,0.0,18.00977063179016,18.10483145713806,-0.0,12.9461,0.0,0.870797,20,0.0,2.5608,0.0,18.10482382774353,-0.0,1
0.0,0.0,0.0,17.54988670349121,17.656689882278442,-0.0,12.9461,0.0,0.870797,20,0.0,2.5608,0.0,35.76562857627869,-0.0,1
0.0,0.0,0.0,17.627798557281494,17.679802417755127,-0.0,12.9461,0.0,0.870797,20,0.0,2.5608,0.0,53.448299407958984,-0.0,1
0.0,0.0,0.0,17.524718523025513,17.57224202156067,-0.0,12.9461,0.0,0.870797,20,0.0,2.5608,0.0,71.03071117401123,-0.0,1
0.0,0.0,0.0,17.79406976699829,17.868653297424316,-0.0,12.9461,0.0,0.870797,20,0.0,2.5608,0.0,88.90623378753662,-0.0,1
0.0,0.0,0.0,17.61381435394287,17.685157775878906,-0.0,12.9461,0.0,0.870797,20,0.0,2.5608,0.0,106.59775376319885,-0.0,1
0.0,0.0,0.0,17.453023195266724,17.504383325576782,-0.0,12.9461,0.0,0.870797,20,0.0,2.5608,0.0,124.11054491996765,-0.0,1
