ExplainedVariance,TotalExecTime,MaxKL,NumTrajs,Time,StdReturn,AveragePolicyStd,MinReturn,MeanKL,Perplexity,LossAfter,LossBefore,AverageReturn,Entropy,MaxReturn,ItrTime
0.0859480288572,4.954756736755371,14.2928,40,5.018723964691162,133.205668048,0.805297,0.0,0.501031,11.0609,-0.0851186,-0.00305055,97.5,2.40341,400.0,5.018727779388428
0.412065005671,4.71010160446167,2.67292,40,9.809877872467041,711.297230418,0.804086,700.0,0.190109,11.0272,-0.0592993,0.00942175,1742.5,2.40036,3500.0,4.786816358566284
0.754701839145,4.722063064575195,7.16074,40,14.574222087860107,719.444229944,0.806151,2700.0,0.140124,11.0792,-0.0959678,-0.0398586,4080.0,2.40507,5800.0,4.7604217529296875
0.815265362935,4.756519556045532,0.897295,40,19.40571427345276,857.23027828,0.798279,2800.0,0.0267018,10.8606,-0.0607994,-0.0413268,4662.5,2.38514,6700.0,4.820333242416382
0.835516015842,4.725784778594971,1.27012,40,24.18332004547119,972.05966895,0.790154,3100.0,0.0459678,10.6385,-0.0792904,-0.0555327,5360.0,2.36448,7100.0,4.768099546432495
0.800058558631,4.7517008781433105,3.04538,40,28.991409301757812,993.868703602,0.779114,2600.0,0.261829,10.3472,-0.111184,-0.0420076,4615.0,2.33671,6600.0,4.801912784576416
0.863984512358,4.68930983543396,2.16547,40,33.730459213256836,697.065276714,0.770867,3100.0,0.238154,10.1321,-0.113234,-0.0536391,4960.0,2.31571,6400.0,4.724695920944214
