ExplainedVariance,MeanKL,Time,Perplexity,MaxReturn,MaxKL,ItrTime,MinReturn,NumTrajs,Entropy,LossBefore,StdReturn,LossAfter,TotalExecTime,AveragePolicyStd,AverageReturn
1,0.0,12.153438091278076,17.2706,0.0,0.0,12.15344524383545,0.0,20,2.849,-0.0,0.0,-0.0,12.042083978652954,1.00568,0.0
1,0.0,24.512991666793823,17.2706,0.0,0.0,12.3554105758667,0.0,20,2.849,-0.0,0.0,-0.0,12.247387170791626,1.00568,0.0
0.129104601963,0.36798,36.976194858551025,17.2706,300.0,39.818,12.454354524612427,0.0,20,2.849,0.00214729,76.6485485838,-0.0272679,12.362586498260498,1.00568,25.0
0.0279594124396,0.226981,49.37066888809204,17.2891,100.0,17.8576,12.390554189682007,0.0,20,2.85008,0.00818154,21.7944947177,0.0352343,12.34187936782837,1.00627,5.0
1,0.0,61.728182554244995,17.36,0.0,0.0,12.349921941757202,0.0,20,2.85417,-0.0,0.0,-0.0,12.265977382659912,1.00835,0.0
0.0417515195577,2.27181e-05,74.5319013595581,17.36,200.0,0.000203791,12.799026489257812,0.0,20,2.85417,0.00488723,43.5889894354,0.00461768,12.626075267791748,1.00835,10.0
0.0394580863567,15.0807,86.4478747844696,17.4025,200.0,874.493,11.89690899848938,0.0,20,2.85661,0.0052666,43.5889894354,1.47101,11.80685019493103,1.00957,10.0
