StdReturn,MinReturn,ExplainedVariance,MaxReturn,ItrTime,NumTrajs,Time,Perplexity,LossAfter,Entropy,MaxKL,LossBefore,AverageReturn,MeanKL,AveragePolicyStd,TotalExecTime
675.721836261,0.0,0.152294408057,3100.0,10.97043228149414,20,10.970426559448242,17.1557,-0.00715262,2.84233,0.0717887,-0.000741243,180.0,0.0162006,1.00326,10.885019302368164
0.0,0.0,1,0.0,10.784162998199463,20,21.75815486907959,17.143,-0.0,2.84159,0.0,-0.0,0.0,0.0,1.00284,10.70442819595337
0.0,0.0,1,0.0,10.668027639389038,20,32.42998003959656,17.143,-0.0,2.84159,0.0,-0.0,0.0,0.0,1.00284,10.594150066375732
784.856674814,0.0,0.331883385718,3600.0,10.392630815505981,20,42.82641100883484,17.143,-0.0075428,2.84159,0.0543532,0.00178796,200.0,0.0113623,1.00284,10.335819482803345
2005.09351403,0.0,0.767948142857,9200.0,10.621958255767822,20,53.452125787734985,17.1583,-0.003943,2.84248,0.0630227,0.000612015,460.0,0.00509493,1.0033,10.541743040084839
0.0,0.0,1,0.0,10.61316442489624,20,64.07548689842224,17.1636,-0.0,2.84279,0.0,-0.0,0.0,0.0,1.00335,10.575172901153564
0.0,0.0,1,0.0,10.843942403793335,20,74.92481112480164,17.1636,-0.0,2.84279,0.0,-0.0,0.0,0.0,1.00335,10.787167072296143
