ItrTime,AverageReturn,LossAfter,NumTrajs,MeanKLBefore,LossBefore,Entropy,Perplexity,dLoss,ExplainedVariance,MaxReturn,Time,AveragePolicyStd,MeanKL,MinReturn,StdReturn
147.55237913131714,16.1313035091,-0.0312770567834,100,0.0,-2.32830643654e-10,11.3383,83976.2,0.0312770565506,0.189255524179,199.815893198,3109.6056485176086,0.998356,0.00640721712261,-179.292756771,64.6207762471
150.95179057121277,15.8965015976,-0.0303972419351,100,0.0,-5.58793544769e-09,11.331,83365.9,0.0303972363472,0.17898771464,215.663961146,3261.122891664505,0.997446,0.00641327397898,-205.005476835,56.9105317642
148.88093757629395,25.3055783508,-0.0371369756758,100,0.0,-1.39698386192e-09,11.3311,83370.8,0.0371369742788,0.174261075855,214.586842383,3410.604311466217,0.997454,0.00994311645627,-152.088830508,51.6717941169
146.6959855556488,22.3986997407,-0.0366783440113,100,0.0,-2.79396772385e-09,11.3316,83418.8,0.0366783412173,0.205952783948,177.298930062,3557.8811509609222,0.997526,0.00994538981467,-135.858157317,64.6941277346
147.86511659622192,14.1643917382,-0.0372692160308,100,0.0,1.02445483208e-08,11.3352,83718.7,0.0372692262754,0.210454944488,174.457790839,3706.4657661914825,0.997973,0.00998518057168,-205.03487636,66.7888600699
146.3864448070526,19.585964945,-0.0302936919034,100,0.0,-0.0,11.3394,84068.6,0.0302936919034,0.164540952638,221.494036166,3853.33714056015,0.998495,0.0064593385905,-89.4939449907,58.0876783454
145.54931473731995,13.0788537963,-0.0379945859313,100,0.0,-3.95812094212e-09,11.3414,84234.1,0.0379945819732,0.175717835629,224.10861396,3999.3425018787384,0.998741,0.00988319981843,-159.776044413,62.7376309172
145.88323760032654,13.0268864674,-0.0381474159658,100,0.0,-9.77888703346e-09,11.3445,84503.1,0.0381474061869,0.160882462656,156.882797942,4145.735136270523,0.99914,0.00994764920324,-179.962485849,59.5362894879
146.75338435173035,23.8956098182,-0.0304842069745,100,0.0,-3.72529029846e-09,11.3449,84529.4,0.0304842032492,0.190881753793,229.045157432,4292.961114645004,0.999179,0.00640636961907,-143.357767578,66.756801538
147.02583718299866,20.89816688,-0.0378040857613,100,0.0,6.053596735e-09,11.3441,84463.9,0.0378040918149,0.220501151382,206.137887772,4440.732270002365,0.999085,0.00991735234857,-132.392226529,67.0922488011
151.4245114326477,18.8849237337,-0.0299652013928,100,0.0,4.45288605988e-09,11.3449,84531.3,0.0299652058457,0.155887764325,229.404843655,4592.570017337799,0.999184,0.00645473646,-171.532068346,62.7576992366
148.5074520111084,9.91628786017,-0.037947550416,100,0.0,3.66708263755e-09,11.3458,84605.3,0.0379475540831,0.170762197778,186.487953236,4741.698585510254,0.999294,0.00991906132549,-161.192378941,57.7463154777
140.93566346168518,22.3614795256,-0.0303269010037,100,0.0,6.51925802231e-09,11.347,84713.9,0.030326907523,0.207608244855,201.224642598,4883.153690814972,0.999453,0.00640566647053,-166.657485312,63.0508065389
143.2388505935669,5.96138430832,-0.0377586819232,100,0.0,-0.0,11.3483,84820.4,0.0377586819232,0.190260556857,195.007661305,5026.924097776413,0.99961,0.00999487005174,-204.30764967,64.7821627632
146.2647831439972,18.1442212076,-0.0380328297615,100,0.0,-3.8999132812e-09,11.346,84626.6,0.0380328258616,0.186385945649,220.78370922,5173.6874849796295,0.999325,0.00995289999992,-209.603446788,68.6724415272
144.4554214477539,21.343210916,-0.0373326539993,100,0.0,9.31322574615e-10,11.3443,84478.4,0.0373326549307,0.16285141671,160.777010446,5318.770869731903,0.999107,0.00999502837658,-171.011224108,60.9700683661
144.48420691490173,27.0213174668,-0.0296431072056,100,0.0,-4.65661287308e-09,11.348,84792.8,0.029643102549,0.210281167449,210.351021069,5463.82804441452,0.999578,0.00643721781671,-180.556675324,58.8999034533
144.17314052581787,17.2979776219,-0.0366816297174,100,0.0,6.053596735e-09,11.3463,84650.1,0.0366816357709,0.182125406135,155.62821402,5608.586802721024,0.999369,0.00990349706262,-220.63153564,62.7735162534
145.79548406600952,27.7937633982,-0.0385452881455,100,0.0,-9.31322574615e-10,11.3495,84922.7,0.0385452872142,0.209053850071,205.718480493,5754.865062952042,0.99977,0.00995725486428,-118.46895848,58.8856939526
140.48464441299438,21.5875678592,-0.0384119451046,100,0.0,-3.72529029846e-09,11.3503,84990.1,0.0384119413793,0.176133913635,140.011216715,5895.737677812576,0.999874,0.00994324497879,-114.893692283,55.7226733809
144.29563331604004,28.2913354014,-0.0314938463271,100,0.0,-1.00117176771e-08,11.3457,84604.9,0.0314938363153,0.191567961988,192.634840208,6040.363328695297,0.999307,0.00645996117964,-127.927604438,59.2187752476
140.8987476825714,20.5622991844,-0.0321836471558,100,0.0,-1.12922862172e-08,11.3458,84610.3,0.0321836358635,0.172902746642,180.36940759,6181.788829803467,0.999315,0.00640758266672,-211.283728024,71.5162582337
139.06528115272522,24.5147365118,-0.0370969325304,100,0.0,4.65661287308e-09,11.3463,84649.0,0.037096937187,0.185338460692,229.191816722,6321.349517822266,0.999373,0.00998173840344,-204.983704582,62.7594830013
138.56970477104187,26.9749177021,-0.0376023240387,100,0.0,3.72529029846e-09,11.3473,84735.8,0.037602327764,0.189301918918,206.13571512,6460.356971740723,0.999503,0.00997961312532,-159.451116146,65.1265405137
142.25050258636475,34.5891771589,-0.0388187989593,100,0.0,3.72529029846e-09,11.3467,84685.3,0.0388188026845,0.186165370772,188.124282071,6603.042076826096,0.999429,0.00995561853051,-162.499440733,59.6148837158
139.6073534488678,33.2370647649,-0.0384512245655,100,0.0,6.17001205683e-09,11.3451,84551.6,0.0384512307355,0.22095334114,218.777503547,6743.131238222122,0.999233,0.00999742560089,-192.846026451,60.6342073218
139.79795622825623,35.7239814678,-0.0304920207709,100,0.0,3.25962901115e-09,11.3448,84528.9,0.0304920240305,0.220680494384,189.544877915,6883.380722761154,0.9992,0.00642529223114,-158.981098643,58.8090739242
138.82912921905518,29.6928186242,-0.0383727736771,100,0.0,6.98491930962e-10,11.3441,84467.0,0.0383727743756,0.218258851197,147.756508377,7022.763309240341,0.99911,0.00996610615402,-108.424491919,52.8171085074
139.8669238090515,29.278526954,-0.0309322103858,100,0.0,-3.72529029846e-09,11.3422,84306.2,0.0309322066605,0.241726782489,224.301626741,7163.198937416077,0.998873,0.00640966184437,-220.338956305,74.3041802396
135.23004603385925,28.3899480001,-0.0309201329947,100,0.0,-5.58793544769e-09,11.3411,84214.3,0.0309201274067,0.236978997979,213.298291761,7299.059931755066,0.998736,0.00642490712926,-177.671058561,63.4068303417
136.8966727256775,24.0423691459,-0.0309916771948,100,0.0,1.86264514923e-09,11.3456,84589.9,0.0309916790575,0.184770555235,202.153419246,7436.343985557556,0.999296,0.00642175227404,-169.01071191,66.4802195958
135.81647324562073,29.6677596424,-0.0383968539536,100,0.0,1.22236087918e-09,11.3483,84820.4,0.038396855176,0.21212538219,211.191121414,7572.673691034317,0.999637,0.00997965410352,-147.94202246,55.3763148011
136.58239555358887,42.0210178079,-0.0302356593311,100,0.0,5.12227416039e-09,11.3457,84603.2,0.0302356644534,0.261679848549,200.895959589,7709.675125837326,0.999318,0.00642353761941,-113.277649648,55.1552500915
142.9023630619049,33.3372778006,-0.0305205993354,100,0.0,6.053596735e-09,11.3457,84605.0,0.030520605389,0.247310336756,214.234892267,7853.111123561859,0.999321,0.00640348391607,-106.339529924,59.7233657488
141.04444980621338,32.6514864398,-0.0312104895711,100,0.0,1.86264514923e-09,11.3468,84692.9,0.0312104914337,0.230835558562,192.932784772,7994.615987062454,0.999454,0.00643874704838,-72.0830781153,63.0256030267
133.32806634902954,28.1435188237,-0.0303600206971,100,0.0,-3.25962901115e-09,11.3458,84607.1,0.0303600174375,0.225364162618,201.517752266,8128.5189752578735,0.999325,0.00643339473754,-199.8417332,68.4195595577
138.69201683998108,49.14351526,-0.0311622992158,100,0.0,1.14960130304e-08,11.3454,84571.4,0.0311623107118,0.290967193431,221.432146856,8267.670794963837,0.999271,0.00644607283175,-138.665464943,67.8962063887
137.38011050224304,29.2265158905,-0.0314044952393,100,0.0,-1.86264514923e-09,11.3447,84513.9,0.0314044933766,0.205673610561,226.479179146,8405.553288459778,0.999182,0.00640352768824,-153.300123978,57.7578829102
141.64145255088806,39.7870458527,-0.0386037304997,100,0.0,1.86264514923e-09,11.3448,84524.1,0.0386037323624,0.25943115313,193.344292904,8547.735491275787,0.999191,0.00988898426294,-193.017022038,61.8647325795
142.8546702861786,32.5330451186,-0.0383528731763,100,0.0,3.72529029846e-09,11.3476,84765.2,0.0383528769016,0.225610648493,230.466175351,8691.037318944931,0.999546,0.00990230124444,-150.463980593,71.2866836281
139.61447668075562,32.1020830861,-0.0382784493268,100,0.0,-3.72529029846e-09,11.3472,84724.7,0.0382784456015,0.21955937439,226.378414641,8831.238515138626,0.999489,0.00997404567897,-133.7902545,67.1462403558
143.22083640098572,33.3421012641,-0.032081566751,100,0.0,-0.0,11.3477,84770.0,0.032081566751,0.229611412825,186.995230057,8975.013400793076,0.99956,0.00642545660958,-180.626423557,64.5433663092
140.19133830070496,31.8660318845,-0.0389278680086,100,0.0,-2.79396772385e-09,11.3452,84557.5,0.0389278652146,0.223336682123,197.272520648,9115.721992492676,0.999245,0.0099734319374,-104.971778928,56.8408005082
142.27571034431458,38.4365832031,-0.0381070673466,100,0.0,2.32830643654e-09,11.3426,84338.0,0.0381070696749,0.22533764384,199.452378194,9258.637959718704,0.99892,0.00995700061321,-97.3262918945,61.263346375
141.20734882354736,38.3038255365,-0.0388717651367,100,0.0,1.39698386192e-09,11.347,84708.1,0.0388717665337,0.227893176776,219.479261481,9400.17204618454,0.999462,0.00999004766345,-143.871197481,61.0342974909
140.5455720424652,43.6350191085,-0.0390962213278,100,0.0,6.51925802231e-09,11.3486,84846.3,0.039096227847,0.280788782405,215.685616422,9541.317560195923,0.999668,0.00999540742487,-102.181886988,58.479691397
137.5076379776001,31.2260822864,-0.0318959392607,100,0.0,-5.58793544769e-09,11.3486,84848.0,0.0318959336728,0.229712527505,227.585630631,9679.42440032959,0.99967,0.0064291250892,-136.851823747,63.2509571789
133.5332715511322,34.9434675369,-0.0381473824382,100,0.0,5.58793544769e-09,11.3526,85188.0,0.0381473880261,0.257131157175,214.41848858,9813.414739131927,1.00017,0.00993809569627,-157.710585198,64.2943989743
138.08617973327637,35.4451763195,-0.0319489501417,100,0.0,1.03027559817e-08,11.3545,85351.9,0.0319489604444,0.259563658208,169.019366104,9952.056062936783,1.00041,0.00645824614912,-206.952305198,60.3265459531
139.2869508266449,32.4334035669,-0.0390620231628,100,0.0,1.86264514923e-09,11.3572,85580.1,0.0390620250255,0.222889522664,215.430901789,10091.90904378891,1.00074,0.00998098403215,-158.951981006,60.107649979
141.12234258651733,29.6877613963,-0.0390095449984,100,0.0,9.31322574615e-10,11.3575,85602.8,0.0390095459297,0.205801328353,175.90236255,10233.487029314041,1.00078,0.00997930765152,-119.661932585,62.1862684219
138.81953501701355,21.8889759101,-0.0318654328585,100,0.0,-5.12227416039e-09,11.3602,85839.2,0.0318654277362,0.214131504053,199.094952715,10372.684024572372,1.00112,0.00641154823825,-174.880378589,68.4384638723
134.26240801811218,42.4984891534,-0.0377035848796,100,0.0,-5.58793544769e-09,11.3622,86009.7,0.0377035792917,0.282802077418,220.832688252,10507.504700899124,1.00137,0.00991883687675,-179.696117886,66.9124045783
138.64867639541626,39.4037041706,-0.0305246040225,100,0.0,5.58793544769e-09,11.3656,86303.7,0.0305246096104,0.24056127536,137.698338653,10646.613528490067,1.0018,0.00642275065184,-126.18663699,57.9196145929
138.10067987442017,40.8889300175,-0.0392304100096,100,0.0,1.68802216649e-08,11.363,86080.2,0.0392304268898,0.247982497981,220.248661909,10785.090786457062,1.00147,0.00996436178684,-124.330863391,68.0083173602
140.92525386810303,57.6774751279,-0.0313582979143,100,0.0,-3.60887497663e-09,11.361,85903.5,0.0313582943054,0.347183299667,214.295428558,10926.545377731323,1.00122,0.00643616449088,-99.1108472308,54.3518806267
138.88451528549194,50.7955371128,-0.0396039523184,100,0.0,3.72529029846e-09,11.3626,86043.9,0.0396039560437,0.25771516716,223.576850233,11066.070433855057,1.00142,0.00991573743522,-132.526310739,64.4908927155
138.30104398727417,55.4686396075,-0.0392022244632,100,0.0,-4.65661287308e-09,11.3628,86064.2,0.0392022198066,0.35092952637,225.159644757,11204.919950008392,1.00145,0.0099574662745,-124.034304035,70.2478519078
140.3290867805481,49.4995120779,-0.038584664464,100,0.0,4.65661287308e-09,11.3632,86097.6,0.0385846691206,0.290787096344,211.862125425,11345.708726644516,1.0015,0.00993251428008,-86.0091927685,60.0120062253
137.50573205947876,43.5421317042,-0.0312131065875,100,0.0,3.72529029846e-09,11.3604,85856.0,0.0312131103128,0.288638514419,201.271547269,11483.76079583168,1.00115,0.00640934845433,-91.6733120096,56.6603368028
143.25666499137878,51.0157013482,-0.0388984680176,100,0.0,5.58793544769e-09,11.36,85818.0,0.0388984736055,0.297069745177,219.478421193,11627.552519321442,1.00109,0.00997995212674,-165.333431512,69.3139473524
139.3015856742859,50.5261950465,-0.0318323485553,100,0.0,-5.58793544769e-09,11.3606,85866.7,0.0318323429674,0.302261752693,217.816508401,11767.393106937408,1.00117,0.00641102250665,-78.84761939,64.7774024704
141.6022129058838,52.0740660498,-0.0321628339589,100,0.0,2.79396772385e-09,11.3615,85946.7,0.0321628367528,0.277206906204,213.71983589,11909.565874814987,1.00128,0.00643163919449,-112.675767754,67.5394224217
133.200834274292,51.0752507901,-0.0386581160128,100,0.0,3.31783667207e-09,11.3614,85938.8,0.0386581193306,0.323285483725,229.843491048,12043.136131048203,1.00127,0.00994340330362,-116.029046157,64.1164635715
138.18315291404724,62.99695752,-0.0379940010607,100,0.0,-6.51925802231e-09,11.3624,86025.8,0.0379939945415,0.356813997182,227.368019645,12181.95483660698,1.0014,0.00995570234954,-98.6843813271,71.0042240665
140.9193525314331,49.9528466617,-0.0404325984418,100,0.0,-6.75208866596e-09,11.3638,86148.2,0.0404325916898,0.301007521221,225.256031914,12323.422021627426,1.00157,0.00997868459672,-130.499409415,66.9580937072
138.89357542991638,43.3229570267,-0.0308552496135,100,0.0,4.65661287308e-09,11.3677,86482.8,0.0308552542701,0.290105903006,226.559167501,12462.841585159302,1.00206,0.00640377681702,-165.194522995,75.3420001933
142.00720381736755,97.5549156459,-0.0726632252336,100,0.0,-8.38190317154e-09,11.3688,86580.1,0.0726632168517,0.225222993901,4520.31643135,12605.385055541992,1.00221,0.00983709469438,-153.215369331,450.167590787
141.80367183685303,48.6848069332,-0.032606896013,100,0.0,-3.72529029846e-09,11.3695,86638.7,0.0326068922877,0.261979814392,228.052650122,12747.63471865654,1.00229,0.00640463549644,-63.5164860012,64.6310413136
144.83958268165588,50.7985619985,-0.0387145131826,100,0.0,-0.0,11.3691,86606.3,0.0387145131826,0.30617143857,210.544197802,12893.047418355942,1.00225,0.00997871719301,-198.49324473,69.1320208113
144.33225655555725,51.7577772168,-0.0386818759143,100,0.0,-5.58793544769e-09,11.3698,86661.9,0.0386818703264,0.276197988369,213.539842258,13038.022436857224,1.00233,0.00997721590102,-144.609290074,62.991206316
144.25776529312134,60.1739665591,-0.0397691577673,100,0.0,-4.65661287308e-09,11.3687,86569.3,0.0397691531107,0.347266729317,218.845652967,13182.7799077034,1.0022,0.00990380719304,-100.611337523,66.5677929001
148.72867155075073,56.945785168,-0.0553745515645,100,0.0,9.31322574615e-10,11.369,86592.0,0.0553745524958,0.270764788177,889.898793893,13332.093276977539,1.00223,0.00998284947127,-109.920644651,108.425482162
162.07136344909668,54.8934324641,-0.0408640317619,100,0.0,1.16415321827e-08,11.369,86591.6,0.0408640434034,0.31944771465,222.71772884,13494.691498756409,1.00223,0.00996491964906,-90.686293758,66.8292460066
165.98670315742493,56.8664718935,-0.0319163352251,100,0.0,6.053596735e-09,11.369,86597.3,0.0319163412787,0.380254671047,204.688126577,13661.619783878326,1.00224,0.00640794634819,-111.407926662,66.7677908672
172.40464115142822,91.0583020166,-0.0734483525157,100,0.0,-7.91624188423e-09,11.3696,86648.8,0.0734483445995,0.192225762586,3331.7319638,13834.605683326721,1.00232,0.00991633627564,-131.558118254,332.89759067
167.84396600723267,55.9889178973,-0.0395217314363,100,0.0,-4.65661287308e-09,11.3707,86742.6,0.0395217267796,0.348751151498,220.019762997,14003.171897649765,1.00245,0.00994522031397,-196.200933565,74.8122694476
168.5693666934967,67.3875144035,-0.0319355092943,100,0.0,2.56113708019e-09,11.3701,86691.5,0.0319355118554,0.348710669547,232.304301633,14172.370523452759,1.00238,0.00640427460894,-105.698933484,69.4323162631
171.52476024627686,49.0330112223,-0.0319022834301,100,0.0,3.95812094212e-09,11.3716,86824.5,0.0319022873882,0.302915082922,221.014962031,14344.472789764404,1.00257,0.00643704738468,-141.251939721,59.0117432281
171.4347505569458,63.6811386674,-0.0323499254882,100,0.0,-2.09547579288e-09,11.3696,86643.9,0.0323499233928,0.344745122048,207.623271578,14516.522370576859,1.00231,0.00640524039045,-138.957237767,68.2304164515
170.35954785346985,63.4730152737,-0.0400471948087,100,0.0,-0.0,11.3682,86523.4,0.0400471948087,0.396508396186,192.337678454,14687.52543258667,1.00213,0.00988812930882,-81.7153161922,59.3847441636
169.44661903381348,61.4464950716,-0.0404670163989,100,0.0,-0.0,11.3681,86519.1,0.0404670163989,0.354720264685,230.969660699,14857.55287027359,1.00213,0.00991655141115,-94.1126630813,70.6043061617
166.74902725219727,68.095859728,-0.0319069735706,100,0.0,6.98491930962e-09,11.3677,86481.5,0.0319069805555,0.363778891268,226.22520995,15024.86550784111,1.00207,0.00644715875387,-67.4110584793,63.0699807886
176.38652658462524,67.5646684602,-0.0397712178528,100,0.0,-3.95812094212e-09,11.3677,86484.7,0.0397712138947,0.372152544561,219.287364647,15201.83846449852,1.00208,0.00996639300138,-82.8937674929,65.184381384
171.25679063796997,61.0854344509,-0.0396029427648,100,0.0,4.65661287308e-09,11.3683,86535.9,0.0396029474214,0.328647643135,233.193300232,15373.73402428627,1.00215,0.00993510708213,-128.718907904,77.7012065599
172.6985239982605,53.6438721886,-0.0320334285498,100,0.0,-1.02445483208e-08,11.3678,86494.2,0.0320334183052,0.297185133006,219.29613418,15547.180128335953,1.0021,0.00641180900857,-58.4216051151,58.520982173
167.12993931770325,54.0272489577,-0.0317103490233,100,0.0,5.58793544769e-09,11.3686,86558.3,0.0317103546113,0.30078938837,231.96025899,15715.063172101974,1.00219,0.00643733004108,-124.544051421,73.5069187441
155.68817329406738,57.3345647203,-0.0328747853637,100,0.0,-3.72529029846e-09,11.3695,86636.0,0.0328747816384,0.336177855266,234.043733703,15871.344724655151,1.0023,0.00643464876339,-85.6291586625,64.1424669393
162.8519570827484,64.9612587765,-0.0395741984248,100,0.0,1.4784745872e-08,11.3695,86640.4,0.0395742132096,0.380913601361,225.404832197,16034.876980543137,1.00231,0.00995425786823,-80.448825329,60.6289133848
161.6390779018402,54.1665326076,-0.0388541817665,100,0.0,-4.65661287308e-10,11.3691,86606.0,0.0388541813008,0.335267825331,217.473994589,16197.02075624466,1.00226,0.00999980513006,-80.2425374244,59.332896155
159.43253922462463,73.1429720642,-0.0402373820543,100,0.0,6.51925802231e-09,11.371,86771.7,0.0402373885736,0.341747034932,225.792487585,16356.959491968155,1.0025,0.0099998479709,-151.694405026,71.4476970758
156.9567129611969,54.1054178548,-0.038806784898,100,0.0,2.67755240202e-09,11.3695,86637.8,0.0388067875756,0.295317020854,213.053520029,16514.50161600113,1.0023,0.0099277542904,-130.820542931,68.586528521
159.48610067367554,60.6770758738,-0.0394567735493,100,0.0,-5.35510480404e-09,11.3693,86623.4,0.0394567681942,0.342864763861,229.175513714,16674.51338839531,1.00228,0.00992318335921,-141.897648287,67.0077351145
161.26184058189392,56.0832873096,-0.0315931625664,100,0.0,-1.00408215076e-09,11.3677,86481.5,0.0315931615623,0.295626218083,231.143381802,16836.283935546875,1.00207,0.00642087170854,-128.283813968,75.1490345771
153.45356726646423,59.7207944487,-0.0329366028309,100,0.0,-0.0,11.3676,86472.3,0.0329366028309,0.339911742016,231.489245503,16990.222311496735,1.00206,0.00640939176083,-91.4091658182,71.5085404545
145.15393018722534,58.1035351677,-0.0394142270088,100,0.0,1.4784745872e-08,11.3665,86379.0,0.0394142417936,0.364747527234,226.747965817,17135.860675811768,1.00192,0.00999030098319,-130.824318559,66.7208835498
145.48512434959412,64.6111465441,-0.0404134839773,100,0.0,1.86264514923e-09,11.368,86509.3,0.04041348584,0.366132152928,230.330185568,17281.894129037857,1.00211,0.00998044852167,-85.3465657249,70.0549057554
153.6373496055603,66.5175917174,-0.0410147719085,100,0.0,7.45058059692e-09,11.368,86511.1,0.0410147793591,0.367205425467,225.598324324,17435.94903564453,1.00212,0.00992991309613,-135.838540072,73.6733179448
149.4228527545929,56.0434213916,-0.0394156202674,100,0.0,-3.72529029846e-09,11.3676,86469.8,0.0394156165421,0.323981827421,217.402795933,17585.951600313187,1.00206,0.00991837121546,-138.534136057,71.6694551182
151.82606601715088,74.5483996785,-0.0391693860292,100,0.0,-3.72529029846e-09,11.3705,86725.9,0.039169382304,0.375549434603,215.005615665,17738.244149923325,1.00242,0.00990139506757,-85.5413113874,66.5946760809
152.28515124320984,58.5715959568,-0.0307768750936,100,0.0,-9.31322574615e-10,11.3696,86649.3,0.0307768741623,0.313148567799,220.858196757,17891.16218996048,1.00231,0.00643815472722,-99.517883023,68.5082680649
152.76046323776245,62.3794132501,-0.0391503050923,100,0.0,-3.25962901115e-09,11.371,86769.2,0.0391503018327,0.370083062631,224.28297032,18044.451102256775,1.00248,0.00999343767762,-78.4247128867,61.3744325072
157.31711292266846,65.2159080242,-0.0316512621939,100,0.0,-1.25728547573e-08,11.3711,86780.5,0.0316512496211,0.349867387222,238.842504397,18202.315006494522,1.0025,0.00641900813207,-129.384521223,71.0496428395
