MinReturn,MaxReturn,MeanKL,LossBefore,AverageReturn,ItrTime,StdReturn,TotalExecTime,ExplainedVariance,AveragePolicyStd,Time,Entropy,NumTrajs,Perplexity,MaxKL,LossAfter
0.0,1800.0,2.06869,-0.0113447,380.0,0.9993119239807129,672.755527662,0.9456591606140137,0.574376483259,0.708267,0.9993059635162354,2.14673,20,8.55682,3.6847,-0.230711
0.0,2200.0,0.213116,-0.0434365,790.0,0.960493803024292,870.574522944,0.9169526100158691,0.626038196127,0.704521,1.96413254737854,2.13538,20,8.46029,0.643434,-0.0964709
0.0,2400.0,0.339914,-0.00633362,1295.0,1.1411542892456055,965.129524986,1.1102697849273682,0.835800131828,0.69688,3.1122000217437744,2.11366,20,8.27853,1.08496,-0.0630721
0.0,2800.0,0.0241193,-0.0580953,1965.0,1.1918928623199463,877.653120544,1.1611204147338867,0.845185484753,0.695803,4.311134576797485,2.1105,20,8.25235,0.173663,-0.0731699
0.0,2600.0,0.290034,0.0114144,2035.0,1.0418450832366943,757.149258733,1.0151610374450684,0.899659802968,0.685697,5.359148025512695,2.08145,20,8.01609,1.54849,-0.0681839
0.0,2600.0,2.92406,-0.024927,1815.0,1.1363332271575928,861.553828846,1.1004672050476074,0.894279697958,0.687394,6.5064966678619385,2.08716,20,8.06197,9.70267,-0.44878
2400.0,2900.0,0.0506781,-0.0262563,2645.0,1.2126731872558594,124.398553046,1.1670076847076416,0.992799298719,0.683045,7.726877450942993,2.07469,20,7.96211,0.2352,-0.0438921
