StdReturn,Perplexity,AveragePolicyStd,ExplainedVariance,ItrTime,NumTrajs,LossBefore,MaxKL,Time,Entropy,MeanKL,TotalExecTime,MaxReturn,MinReturn,LossAfter,AverageReturn
436.577599059,21.7921,1.12957,0.490890192486,25.983651161193848,20,-0.0050146,4.37257,25.983647108078003,3.08155,0.0535888,25.84368133544922,1400.0,0.0,-0.0100969,220.0
816.256699819,21.6831,1.12675,0.533377105039,28.088186025619507,20,-0.00444331,2.55584,54.08564805984497,3.07653,0.0116497,27.934361457824707,2900.0,0.0,-0.010277,535.0
1765.86381128,21.635,1.12549,0.556496957969,29.96325707435608,20,-0.00652069,0.598954,84.05329012870789,3.07431,0.0128102,29.796962022781372,6800.0,0.0,-0.0131138,985.0
1086.40462076,21.5646,1.12366,0.614640999984,28.130874395370483,20,0.0129774,8.49514,112.20259356498718,3.07105,0.0171386,28.027925729751587,4100.0,0.0,0.00575711,515.0
968.194195397,21.705,1.12731,0.550774479428,31.384771585464478,20,-0.0067478,2.29846,143.59779906272888,3.07754,0.0157135,31.268219709396362,3700.0,0.0,-0.0149802,740.0
1102.21368164,21.6318,1.12541,0.608756484788,25.81096315383911,20,-0.0119854,0.440061,169.41684532165527,3.07417,0.00955365,25.604487657546997,4100.0,0.0,-0.0182807,975.0
1005.9324033,21.5026,1.12204,0.458419794255,29.463224172592163,20,0.00100767,0.197461,198.88858151435852,3.06817,0.00134816,29.316407203674316,4100.0,0.0,-0.000806533,990.0
