AverageReturn,MaxReturn,LossAfter,MinReturn,ExplainedVariance,Entropy,MaxKL,NumTrajs,StdReturn,TotalExecTime,Time,AveragePolicyStd,ItrTime,MeanKL,Perplexity,LossBefore
1690.0,3100.0,-0.0260813,900.0,0.556835824855,2.7007,0.355812,20,692.026011072,18.850711584091187,19.01572060585022,0.935103,19.015727996826172,0.155084,14.8902,-0.000106968
17510.0,26200.0,-0.0639188,11700.0,0.423455649637,2.7006,0.692189,20,3639.49172275,19.500823974609375,38.64262580871582,0.935537,19.616779804229736,0.296864,14.8886,0.00286988
41850.0,42700.0,-0.0143632,40500.0,0.985756682511,2.70203,0.0185239,20,500.49975025,18.794116020202637,57.51122260093689,0.936319,18.865179777145386,0.0040066,14.91,-0.0109541
42105.0,42900.0,-0.00928363,41000.0,0.986164002158,2.69655,0.233774,20,449.972221365,19.629563331604004,77.26138591766357,0.933685,19.722466945648193,0.0233088,14.8285,-0.00127335
42165.0,42700.0,-0.0222502,40800.0,0.985637395828,2.69592,0.00994609,20,525.618683077,19.69387173652649,97.20969033241272,0.933416,19.93572163581848,0.00312911,14.8191,-0.020229
42185.0,42700.0,-0.0195709,41200.0,0.988899054838,2.6858,0.188032,20,408.992664971,19.862743139266968,117.23757672309875,0.92846,20.023507118225098,0.015383,14.67,-0.0123303
42180.0,42800.0,-0.00203671,40900.0,0.987677773378,2.67964,0.102459,20,528.772162656,19.22001624107361,136.54871678352356,0.925553,19.29890513420105,0.00568512,14.5798,0.00204723
