NumTrajs,MeanKL,LossAfter,StdReturn,Time,LossBefore,TotalExecTime,ExplainedVariance,Entropy,MaxKL,MinReturn,AverageReturn,MaxReturn,Perplexity,AveragePolicyStd,ItrTime
20,0.061322,-0.0088486,3163.45934066,6.804875135421753,0.00650416,6.712713956832886,0.77240236494,2.73374,0.311455,9900.0,15605.0,19500.0,15.3903,0.949513,6.804877996444702
20,0.0391555,-0.0401791,3070.27686048,13.270119905471802,-0.0217346,6.368129014968872,0.770345628626,2.74024,0.163,10900.0,17420.0,22300.0,15.4907,0.952607,6.4620888233184814
20,0.0645934,-0.0140896,6215.77629906,19.871553421020508,0.00753427,6.55901312828064,0.752393849052,2.72938,0.286984,100.0,14125.0,21200.0,15.3233,0.947386,6.5984039306640625
20,0.0383045,-0.0180462,5166.58494559,26.65441584587097,-0.00376497,6.68096137046814,0.801010505095,2.73314,0.117265,1600.0,16720.0,23000.0,15.3811,0.949117,6.775664329528809
20,0.0135148,-0.0416076,1917.91553516,32.844889402389526,-0.0329238,6.152132272720337,0.888289340405,2.73126,0.125024,14600.0,18860.0,21900.0,15.3522,0.94816,6.187276840209961
20,0.0458418,-0.019534,6407.09762685,39.07420349121094,-0.00478793,6.196593761444092,0.854415004494,2.7148,0.342632,0.0,17390.0,23200.0,15.1016,0.940484,6.223959922790527
20,0.0292997,-0.0165219,4902.19083676,45.60527682304382,-0.00257763,6.467816591262817,0.877752262178,2.7124,0.175617,0.0,17955.0,22600.0,15.0655,0.939288,6.5256078243255615
