ExplainedVariance,Perplexity,StdReturn,LossAfter,LossBefore,MaxKL,Time,TotalExecTime,Entropy,MeanKL,AveragePolicyStd,ItrTime,MaxReturn,AverageReturn,NumTrajs,MinReturn
0.238834606491,13.0471,2182.88799529,-0.108339,0.00700536,2.86735,7.488072872161865,7.411125183105469,2.56857,0.914036,0.87453,7.488077878952026,9000.0,3900.0,20,500.0
0.982854923264,13.1389,658.483105326,-0.0267105,-0.0152224,0.0895599,15.48219609260559,7.906876564025879,2.57557,0.040552,0.877558,7.985613584518433,21900.0,21280.0,20,19700.0
0.984565658946,13.0392,625.779513886,-0.0211561,-0.0135886,0.0893339,23.55599880218506,8.015429973602295,2.56796,0.0120753,0.874134,8.066869497299194,22000.0,21380.0,20,19700.0
0.988747650504,12.951,458.557520928,-0.00861117,-0.00577191,0.011785,31.63948082923889,8.01266098022461,2.56117,0.0039661,0.871168,8.074037790298462,22100.0,21565.0,20,20400.0
0.991791271035,12.9136,300.790624854,-0.01707,-0.0110332,0.0924181,39.658499002456665,7.976614713668823,2.55828,0.0187525,0.869716,8.015307188034058,22200.0,21705.0,20,21000.0
0.988407095855,12.8426,503.587132481,-0.028302,-0.0178003,0.104607,47.94781041145325,8.220577239990234,2.55277,0.0168906,0.867229,8.28458046913147,22300.0,21480.0,20,20100.0
0.991295941014,12.7288,315.277655409,0.00724232,0.0141636,0.109871,55.79869890213013,7.789142608642578,2.54387,0.00655138,0.863338,7.84089994430542,21900.0,21540.0,20,20800.0
