Time,Entropy,LossAfter,NumTrajs,ItrTime,MaxKL,MeanKL,LossBefore,Perplexity,AverageReturn,ExplainedVariance,StdReturn,AveragePolicyStd,TotalExecTime,MinReturn,MaxReturn
14.6576247215271,2.8392,2.91017,20,14.657630920410156,6384.51,54.9389,0.00687026,17.1021,25.0,0.0780184625013,88.7411967465,1.00066,14.456313610076904,0.0,400.0
29.884100914001465,2.84607,-0.0,20,15.217243432998657,0.0,0.0,-0.0,17.22,0.0,1,0.0,1.00412,14.937433004379272,0.0,0.0
46.82601761817932,2.84607,-0.0,20,16.917988538742065,0.0,0.0,-0.0,17.22,0.0,1,0.0,1.00412,16.657809734344482,0.0,0.0
63.0809907913208,2.84607,-0.0165353,20,16.242437839508057,0.0450155,0.00123157,-0.0138595,17.22,40.0,0.227372529027,174.355957742,1.00412,15.974169969558716,0.0,800.0
79.42957186698914,2.83914,-0.0,20,16.319939851760864,0.0,0.0,-0.0,17.1011,0.0,1,0.0,1.00069,16.210973978042603,0.0,0.0
96.0511965751648,2.83914,-0.0,20,16.613336324691772,0.0,0.0,-0.0,17.1011,0.0,1,0.0,1.00069,16.424379587173462,0.0,0.0
112.7931547164917,2.83914,-0.0,20,16.713101863861084,0.0,0.0,-0.0,17.1011,0.0,1,0.0,1.00069,16.598752737045288,0.0,0.0
