MaxReturn,AverageReturn,MinReturn,MeanKL,NumTrajs,LossAfter,LossBefore,ItrTime,ExplainedVariance,MaxKL,TotalExecTime,StdReturn,Time,AveragePolicyStd,Perplexity,Entropy
0.0,0.0,0.0,0.0,20,-0.0,-0.0,4.600794792175293,1,0.0,4.545658588409424,0.0,4.600790500640869,0.947542,15.2117,2.72206
200.0,25.0,0.0,0.0385137,20,-0.0276142,-0.00653189,4.900328636169434,0.145239919694,0.397603,4.849959850311279,62.2494979899,9.505016326904297,0.947542,15.2117,2.72206
400.0,80.0,0.0,0.0123614,20,-0.00725651,-0.00160397,4.828393220901489,0.258440310347,0.18407,4.7695183753967285,120.830459736,14.337289333343506,0.946234,15.1621,2.7188
600.0,290.0,0.0,0.0347764,20,-0.0167879,0.002652,4.739558458328247,0.630939066957,0.296797,4.698266983032227,199.749843554,19.080728769302368,0.945854,15.1499,2.71799
3100.0,685.0,200.0,0.0442898,20,0.0152691,0.0325941,4.682594537734985,0.291833468962,0.110256,4.647840738296509,655.95350445,23.76699995994568,0.946953,15.17,2.71932
3700.0,1505.0,300.0,0.0661045,20,-0.0270085,-0.00530955,4.741502523422241,0.298312928011,0.275847,4.707159996032715,948.406558391,28.516868114471436,0.955216,15.4192,2.73562
18500.0,12085.0,7500.0,0.137149,20,-0.042401,-0.00386416,4.670214891433716,0.591385270598,0.534152,4.620519161224365,3402.98031143,33.201369762420654,0.953885,15.3784,2.73296
