MaxKL,AveragePolicyStd,Time,Perplexity,Entropy,ItrTime,MinReturn,MeanKL,MaxReturn,NumTrajs,LossAfter,AverageReturn,StdReturn,TotalExecTime,LossBefore,ExplainedVariance
0.0,0.92455,11.123255968093872,14.5788,2.67957,11.12325930595398,0.0,0.0,0.0,20,-0.0,0.0,0.0,10.998589754104614,-0.0,1
0.0,0.92455,21.952903747558594,14.5788,2.67957,10.826780319213867,0.0,0.0,0.0,20,-0.0,0.0,0.0,10.714343786239624,-0.0,1
0.0,0.92455,32.7465443611145,14.5788,2.67957,10.784905433654785,0.0,0.0,0.0,20,-0.0,0.0,0.0,10.73458981513977,-0.0,1
0.0,0.92455,43.84309935569763,14.5788,2.67957,11.091448783874512,0.0,0.0,0.0,20,-0.0,0.0,0.0,11.028632402420044,-0.0,1
0.0,0.92455,54.662521839141846,14.5788,2.67957,10.813188552856445,0.0,0.0,0.0,20,-0.0,0.0,0.0,10.767938137054443,-0.0,1
0.0,0.92455,65.4924087524414,14.5788,2.67957,10.82287073135376,0.0,0.0,0.0,20,-0.0,0.0,0.0,10.770190000534058,-0.0,1
0.0,0.92455,76.10998558998108,14.5788,2.67957,10.60343885421753,0.0,0.0,0.0,20,-0.0,0.0,0.0,10.53031039237976,-0.0,1
