MinReturn,ExplainedVariance,MaxKL,LossBefore,TotalExecTime,Time,AveragePolicyStd,MaxReturn,ItrTime,Entropy,NumTrajs,StdReturn,MeanKL,LossAfter,Perplexity,AverageReturn
0.0,0.433377366521,0.627997,0.00312879,19.6086106300354,19.755467653274536,0.935103,4300.0,19.755474090576172,2.7007,20,925.526876973,0.177115,-0.0311029,14.8902,1220.0
2900.0,0.30078364803,0.459971,0.0251341,18.854450225830078,38.74854564666748,0.936858,12100.0,18.98918342590332,2.70383,20,2392.50914314,0.207624,-0.0302359,14.9368,6830.0
35500.0,0.929180295552,0.193419,-0.0238016,19.09731435775757,57.94886517524719,0.942729,42000.0,19.195433139801025,2.7164,20,1794.60302017,0.0798048,-0.0412152,15.1258,39280.0
41400.0,0.989868102176,0.0986961,-0.00463936,19.421343326568604,77.54790306091309,0.937193,42700.0,19.591841220855713,2.7045,20,342.92856399,0.00554142,-0.00781185,14.9468,42080.0
40600.0,0.985425704623,0.0864175,-0.0270053,19.290183305740356,97.00402665138245,0.936184,42600.0,19.452083349227905,2.70218,20,588.621270428,0.0231227,-0.0326128,14.9122,41945.0
41100.0,0.989152877471,0.0973735,-0.0116285,18.855801343917847,115.91697573661804,0.929604,42700.0,18.90349054336548,2.68868,20,420.565096032,0.0161859,-0.0181873,14.7122,42025.0
40800.0,0.989138585016,0.155553,0.00104629,18.975992441177368,134.94253420829773,0.926828,42700.0,19.019062995910645,2.68286,20,435.287261472,0.0057927,-0.00310248,14.6269,42105.0
