0AveragePolicyStd,1AveragePolicyStd,1StdReturn,0StdReturn,MeanKL,1NumTrajs,0PolicyExecTime,1MaxReturn,ItrTime,dLoss,1Perplexity,0EnvExecTime,LossAfter,0MaxReturn,1PolicyExecTime,0AverageReturn,MeanKLBefore,Time,1ProcessExecTime,0NumTrajs,0ProcessExecTime,ComputeUpdatedDistTime,1EnvExecTime,0Perplexity,0MinReturn,LossBefore,0ExplainedVariance,1ExplainedVariance,1MinReturn,1Entropy,1AverageReturn,0Entropy
1.00568,1.00599,86.8155372039,133.457624361,4.74974504172e-09,400,12.429572820663452,1100.0,160.02522563934326,8.44010972223e-11,17.2804,42.6493444442749,2.35741037802e-10,2100.0,49.77838587760925,16.25,4.84288031899e-09,10822.19635438919,1.6610867977142334,400,1.6286001205444336,0.39818716049194336,42.9237322807312,17.2706,0.0,3.20142135024e-10,0.0226371933324,0.0181265379451,0.0,2.84957,11.75,2.849
1.00568,1.00557,78.3386079784,83.7794724261,4.74973838038e-09,400,14.737522840499878,1200.0,160.61670637130737,-1.16415432849e-10,17.2667,43.28326892852783,1.35041788862e-09,1400.0,47.445565700531006,9.0,1.53668255898e-09,10984.003955602646,1.5892393589019775,400,1.6413931846618652,0.3632981777191162,42.80347990989685,17.2706,0.0,1.23400245577e-09,0.0238233905098,0.0114915295061,0.0,2.84878,11.75,2.849
1.00568,1.00655,128.568804537,180.166416127,-4.65662924887e-11,400,20.24535894393921,1300.0,165.6858720779419,1.39698363988e-10,17.2998,42.50673842430115,4.8894438498e-10,3100.0,47.11587738990784,17.75,-9.31322033382e-11,11150.855488061905,1.6395249366760254,400,1.6064653396606445,0.3771679401397705,43.35577034950256,17.2706,0.0,6.28642748968e-10,0.0160140474507,0.0173983384253,0.0,2.8507,22.25,2.849
1.00568,1.00585,194.115944734,140.039057052,-1.17346656836e-08,400,20.796797275543213,2800.0,167.6565899848938,3.31783600593e-10,17.2758,43.258583784103394,2.03726868708e-10,1800.0,47.25838327407837,23.75,-1.02445540939e-09,11319.585893630981,1.6283252239227295,400,1.6286921501159668,0.39600229263305664,43.43761467933655,17.2706,0.0,5.35510469302e-10,0.0304612559578,0.0172212005799,0.0,2.84931,37.0,2.849
1.00568,1.00607,104.965470513,82.6377637645,1.10154940725e-16,400,17.561482191085815,1600.0,163.30536675453186,-6.98491819939e-11,17.2836,42.70720148086548,1.39698377866e-10,1300.0,47.723801612854004,11.0,-6.98491542384e-11,11484.02344751358,1.5428102016448975,400,1.6145193576812744,0.38080739974975586,43.1191942691803,17.2706,0.0,6.98491958717e-11,0.015488625619,0.00819654545323,0.0,2.84976,13.5,2.849
1.00568,1.00575,46.340452091,63.9213383777,-5.05242780946e-09,400,12.73115849494934,500.0,161.89638543128967,-1.86264517699e-10,17.2731,43.01138401031494,2.03726827075e-10,1100.0,50.930046796798706,6.25,-7.50297690644e-09,11648.05560183525,1.6076836585998535,400,1.721684217453003,0.3949759006500244,42.969401836395264,17.2706,0.0,1.74623093763e-11,0.0101170471369,0.0183727041421,0.0,2.84915,5.25,2.849
1.00568,1.00609,119.829044893,157.034231937,-7.45058126306e-10,400,12.581324815750122,1500.0,164.47145676612854,-6.6938787846e-11,17.2838,43.29642939567566,-6.78119282949e-10,2800.0,49.99849057197571,15.5,-3.25962978831e-10,11813.622871160507,1.7421278953552246,400,1.6644303798675537,0.4101285934448242,43.15636706352234,17.2706,0.0,-7.45058070795e-10,0.0120953246979,0.0118525448604,0.0,2.84977,21.0,2.849
1.00568,1.00616,126.876908853,91.4463640611,2.09547643126e-10,400,12.741374254226685,1100.0,161.99328303337097,-5.23869003732e-11,17.2872,43.2859992980957,-4.01632838098e-10,1200.0,50.28349852561951,12.75,-2.18861018197e-09,11976.837971925735,1.6000478267669678,400,1.6972060203552246,0.39550280570983887,43.11046528816223,17.2706,0.0,-4.54019738472e-10,0.0133063903584,0.0152495295823,0.0,2.84996,26.5,2.849
1.00568,1.00651,105.318267646,74.2815589497,-1.39698835833e-10,400,14.441812515258789,1200.0,162.82260298728943,-5.29689722639e-10,17.2985,42.93272113800049,2.153683204e-10,1000.0,49.80774474143982,11.5,-1.04773856258e-09,12140.775600194931,1.655193567276001,400,1.6262218952178955,0.4053962230682373,43.287723541259766,17.2706,0.0,-3.14321402239e-10,0.0130351313864,0.0197203885516,0.0,2.85062,18.25,2.849
1.00568,1.00623,134.609620756,129.00363367,-9.31323212994e-11,400,14.790202856063843,1400.0,165.30576848983765,1.9645118865e-11,17.289,42.9839186668396,2.79396783487e-10,1800.0,52.26974654197693,18.25,5.82078385492e-10,12307.244629859924,1.5402944087982178,400,1.5837459564208984,0.3852670192718506,43.23609280586243,17.2706,0.0,2.99041902352e-10,0.0261568510845,0.0136712925226,0.0,2.85007,19.5,2.849
