Perplexity,MaxKL,AveragePolicyStd,TotalExecTime,AverageReturn,LossAfter,ItrTime,LossBefore,Entropy,Time,MaxReturn,ExplainedVariance,MeanKL,StdReturn,NumTrajs,MinReturn
17.1872,0.0,1.0032,7.295884132385254,0.0,-0.0,7.403381109237671,-0.0,2.84416,7.403377294540405,0.0,1,0.0,0.0,20,0.0
17.1872,0.0798489,1.0032,6.019953489303589,80.0,-0.0227678,6.124290227890015,-0.0147195,2.84416,13.530286312103271,1600.0,0.0207378854572,0.0196346,348.711915483,20,0.0
17.0611,0.0,0.999492,6.791173934936523,0.0,-0.0,6.8331520557403564,-0.0,2.8368,20.367673635482788,0.0,1,0.0,0.0,20,0.0
17.0611,0.0,0.999492,8.754322290420532,0.0,-0.0,8.827712535858154,-0.0,2.8368,29.206004858016968,0.0,1,0.0,0.0,20,0.0
17.0611,0.073129,0.999492,6.357396841049194,110.0,-0.0190813,6.399239540100098,-0.0131582,2.8368,35.6179256439209,1600.0,0.0142236697693,0.0176901,365.923489271,20,0.0
16.9492,0.0304957,0.996243,6.188252210617065,185.0,0.0166124,6.2262208461761475,0.0209976,2.83022,41.85310983657837,1300.0,0.0625688151535,0.00796793,359.548327767,20,0.0
17.1281,0.0160887,1.00145,6.374845027923584,810.0,0.0286102,6.447273015975952,0.0342725,2.84072,48.30384540557861,3200.0,0.0837896148379,0.00715879,1007.42245359,20,0.0
