LossBefore,1MaxReturn,MeanKLBefore,1StdReturn,1AveragePolicyStd,1Perplexity,1ExplainedVariance,0AverageReturn,Time,1NumTrajs,1Entropy,0Entropy,0ExplainedVariance,0MaxReturn,1MinReturn,ItrTime,LossAfter,1ProcessExecTime,1PolicyExecTime,0ProcessExecTime,1AverageReturn,0Perplexity,0MinReturn,1EnvExecTime,dLoss,0EnvExecTime,ComputeUpdatedDistTime,MeanKL,0StdReturn,0PolicyExecTime,0NumTrajs,0AveragePolicyStd
2.32830643654e-10,2700.0,-3.72529029846e-09,848.879981047,0.85413,12.4571,0.477180596536,35.8333333333,274.1537735462189,120,2.52229,2.53451,0.0639052561352,1100.0,0.0,7.2777581214904785,-0.00435480708256,0.05650734901428223,2.3389110565185547,0.28168153762817383,458.333333333,12.6102,0.0,1.2775769233703613,0.00435480731539,1.3156955242156982,0.08027482032775879,0.0095426691696,176.444435698,1.3727240562438965,120,0.859279
1.57160684466e-09,2100.0,-3.72529074255e-09,649.139922427,0.865096,12.7633,0.399424899858,30.0,281.44526767730713,120,2.54658,2.53669,0.047303939634,1500.0,0.0,6.9509594440460205,-0.0146785555407,0.058660030364990234,2.2899603843688965,0.05782723426818848,460.833333333,12.6378,0.0,1.2763981819152832,0.0146785571123,1.2716102600097656,0.10281658172607422,0.00946465879679,190.438091428,1.3333163261413574,120,0.860318
-8.14907252789e-10,1800.0,-3.72529074255e-09,504.807444037,0.856935,12.5316,0.201238763801,37.5,288.9989743232727,120,2.52825,2.54126,0.064698519429,1000.0,0.0,7.2646167278289795,-0.0117858797312,0.05514025688171387,2.2619903087615967,0.0611269474029541,281.666666667,12.6957,0.0,1.2807812690734863,0.0117858789163,1.3072736263275146,0.08222413063049316,0.00743768317625,169.834478243,1.7097327709197998,120,0.862322
4.65661287308e-09,2700.0,-7.4505814851e-09,942.14736993,0.856574,12.5266,0.48352351409,65.8333333333,296.39335441589355,120,2.52785,2.52322,0.126031349521,1500.0,0.0,7.033228635787964,-0.0130163431168,0.056728363037109375,2.2781925201416016,0.06195425987243652,905.0,12.4686,0.0,1.2933039665222168,0.0130163477734,1.3253614902496338,0.07822108268737793,0.00704195629805,268.792309331,1.3864119052886963,120,0.854563
2.32830643654e-09,2700.0,0.0,1060.53412905,0.844864,12.1799,0.549484617059,79.1666666667,303.56336522102356,120,2.49978,2.49967,0.122589766185,1400.0,0.0,6.860334157943726,-0.0136363897473,0.05279183387756348,2.204977512359619,0.056287288665771484,1270.83333333,12.1785,0.0,1.2337510585784912,0.0136363920756,1.2675092220306396,0.09519505500793457,0.00676175625995,278.057498051,1.3542490005493164,120,0.844658
4.65661287308e-10,2000.0,7.4505814851e-09,651.254665157,0.845851,12.2152,0.425274403563,10.8333333333,311.90535950660706,120,2.50268,2.48952,0.0354306980694,800.0,0.0,8.067761421203613,-0.0125974128023,0.06508731842041016,2.7030539512634277,0.06583738327026367,369.166666667,12.0554,0.0,1.498039722442627,0.0125974132679,1.3557801246643066,0.09469223022460938,0.00689193420112,77.2397062541,1.7203049659729004,120,0.840406
-9.31322574615e-10,2800.0,0.0,1084.3581691,0.850534,12.3424,0.53836286006,17.5,319.9399371147156,120,2.51304,2.52281,0.062639216161,1100.0,0.0,7.527001142501831,-0.0059079574421,0.05742287635803223,2.3223845958709717,0.07120680809020996,624.166666667,12.4636,0.0,1.294543981552124,0.00590795651078,1.5818097591400146,0.07933640480041504,0.0093978382647,118.787274852,1.611776351928711,120,0.854687
3.20142135024e-09,2700.0,0.0,1027.96691203,0.843406,12.1394,0.565104953213,48.3333333333,327.1137583255768,120,2.49646,2.49264,0.117676594573,1400.0,0.0,6.865493297576904,-0.0103572458029,0.05468249320983887,2.324857473373413,0.05619645118713379,860.833333333,12.0932,0.0,1.27409029006958,0.0103572490043,1.223766565322876,0.08278870582580566,0.00857361964881,223.600586364,1.3239541053771973,120,0.84183
1.39698386192e-09,2700.0,3.72528963233e-09,1002.07250514,0.821091,11.5039,0.530287631887,22.5,334.65460324287415,120,2.44268,2.43645,0.0746604295981,1600.0,0.0,7.226947069168091,-0.00987008120865,0.05708432197570801,2.565044403076172,0.05772113800048828,579.166666667,11.4324,0.0,1.2924141883850098,0.00987008260563,1.2636919021606445,0.10397458076477051,0.00951151363552,160.96712915,1.3490087985992432,120,0.818426
-8.84756445885e-09,2400.0,-1.07552855511e-16,799.978732356,0.825218,11.6165,0.51282094449,26.6666666667,341.86558175086975,120,2.45243,2.45896,0.0682150262951,1400.0,0.0,6.9251933097839355,-0.0161149073392,0.055252790451049805,2.3247740268707275,0.059185028076171875,969.166666667,11.6927,0.0,1.2811460494995117,0.0161148984917,1.27001953125,0.09497714042663574,0.00830665696412,147.610598837,1.3210234642028809,120,0.827817
