AverageReturn,Entropy,Time,ItrTime,MinReturn,AveragePolicyStd,TotalExecTime,Perplexity,StdReturn,MeanKL,NumTrajs,LossAfter,LossBefore,MaxKL,MaxReturn,ExplainedVariance
0.0,2.7007,10.925954818725586,10.92596173286438,0.0,0.935103,10.854344367980957,14.8902,0.0,0.0,20,-0.0,-0.0,0.0,0.0,1
0.0,2.7007,21.664947748184204,10.735419034957886,0.0,0.935103,10.669130325317383,14.8902,0.0,0.0,20,-0.0,-0.0,0.0,0.0,1
0.0,2.7007,32.475544452667236,10.806203603744507,0.0,0.935103,10.754042625427246,14.8902,0.0,0.0,20,-0.0,-0.0,0.0,0.0,1
0.0,2.7007,43.427900552749634,10.944597244262695,0.0,0.935103,10.868720531463623,14.8902,0.0,0.0,20,-0.0,-0.0,0.0,0.0,1
0.0,2.7007,54.27816414833069,10.845597267150879,0.0,0.935103,10.792039155960083,14.8902,0.0,0.0,20,-0.0,-0.0,0.0,0.0,1
0.0,2.7007,64.9886565208435,10.70683741569519,0.0,0.935103,10.659678220748901,14.8902,0.0,0.0,20,-0.0,-0.0,0.0,0.0,1
0.0,2.7007,75.81019806861877,10.817914485931396,0.0,0.935103,10.748389720916748,14.8902,0.0,0.0,20,-0.0,-0.0,0.0,0.0,1
