LossBefore,Time,MaxKL,StdReturn,MinReturn,TotalExecTime,MeanKL,AveragePolicyStd,NumTrajs,LossAfter,Entropy,ExplainedVariance,Perplexity,ItrTime,AverageReturn,MaxReturn
-0.0,20.13981318473816,0.0,0.0,0.0,19.855143070220947,0.0,0.92455,20,-0.0,2.67957,1,14.5788,20.139819383621216,0.0,0.0
-0.0,39.249170541763306,0.0,0.0,0.0,18.984121561050415,0.0,0.92455,20,-0.0,2.67957,1,14.5788,19.090866804122925,0.0,0.0
-0.0,58.68686604499817,0.0,0.0,0.0,19.359097719192505,0.0,0.92455,20,-0.0,2.67957,1,14.5788,19.43443012237549,0.0,0.0
-0.0,77.928626537323,0.0,0.0,0.0,19.158788204193115,0.0,0.92455,20,-0.0,2.67957,1,14.5788,19.211745738983154,0.0,0.0
-0.0,97.59646391868591,0.0,0.0,0.0,19.576225757598877,0.0,0.92455,20,-0.0,2.67957,1,14.5788,19.66186022758484,0.0,0.0
-0.0,118.17950201034546,0.0,0.0,0.0,20.43291187286377,0.0,0.92455,20,-0.0,2.67957,1,14.5788,20.562355041503906,0.0,0.0
-0.0,139.19920945167542,0.0,0.0,0.0,20.899731874465942,0.0,0.92455,20,-0.0,2.67957,1,14.5788,21.01022481918335,0.0,0.0
