AverageReturn,LossBefore,NumTrajs,Time,MeanKL,Entropy,AveragePolicyStd,StdReturn,ItrTime,MaxKL,Perplexity,TotalExecTime,MaxReturn,MinReturn,LossAfter,ExplainedVariance
0.0,-0.0,20,19.51937985420227,0.0,2.7007,0.935103,0.0,19.519386529922485,0.0,14.8902,19.334113121032715,0.0,0.0,-0.0,1
0.0,-0.0,20,39.43767428398132,0.0,2.7007,0.935103,0.0,19.910189151763916,0.0,14.8902,19.732652187347412,0.0,0.0,-0.0,1
0.0,-0.0,20,58.45250177383423,0.0,2.7007,0.935103,0.0,19.004094123840332,0.0,14.8902,18.84570074081421,0.0,0.0,-0.0,1
0.0,-0.0,20,78.37959790229797,0.0,2.7007,0.935103,0.0,19.91556406021118,0.0,14.8902,19.819517374038696,0.0,0.0,-0.0,1
0.0,-0.0,20,98.65615463256836,0.0,2.7007,0.935103,0.0,20.257930278778076,0.0,14.8902,20.055516719818115,0.0,0.0,-0.0,1
0.0,-0.0,20,117.70850801467896,0.0,2.7007,0.935103,0.0,19.041840314865112,0.0,14.8902,18.98662757873535,0.0,0.0,-0.0,1
0.0,-0.0,20,135.84054374694824,0.0,2.7007,0.935103,0.0,18.12893581390381,0.0,14.8902,18.005036115646362,0.0,0.0,-0.0,1
