LossBefore,ExplainedVariance,MaxKL,Entropy,AverageReturn,StdReturn,Time,Perplexity,TotalExecTime,MinReturn,NumTrajs,MaxReturn,ItrTime,AveragePolicyStd,MeanKL,LossAfter
-0.0,1,0.0,2.83788,0.0,0.0,16.86066746711731,17.0795,16.50817322731018,0.0,20,0.0,16.860676765441895,1.0,0.0,-0.0
-0.0170503,0.0859346063933,301.847,2.83788,25.0,108.972473589,32.98243856430054,17.0795,15.909716844558716,0.0,20,500.0,16.107344150543213,1.0,4.03694,0.428068
0.00658999,0.0785387576169,117.538,2.82935,35.0,152.561463024,50.09606194496155,16.9345,16.898914337158203,0.0,20,700.0,17.089659214019775,0.995747,1.99293,0.0719913
-0.0,1,0.0,2.83265,0.0,0.0,65.68792414665222,16.9904,15.312945127487183,0.0,20,0.0,15.587602615356445,0.997389,0.0,-0.0
-0.0,1,0.0,2.83265,0.0,0.0,82.5691647529602,16.9904,16.663856744766235,0.0,20,0.0,16.864184856414795,0.997389,0.0,-0.0
0.0109372,0.0968391387488,2654.22,2.83265,65.0,173.997126413,99.08272099494934,16.9904,16.337504148483276,0.0,20,700.0,16.493324995040894,0.997389,45.3797,10.7971
7.62437e-05,0.0834767001366,2782.05,2.83812,10.0,43.5889894354,116.24801540374756,17.0835,16.959148168563843,0.0,20,200.0,17.12353277206421,1.00013,57.4572,8.19373
