ExplainedVariance,MaxKL,MaxReturn,Time,LossAfter,LossBefore,ItrTime,AverageReturn,TotalExecTime,StdReturn,MinReturn,MeanKL,Perplexity,Entropy,NumTrajs,AveragePolicyStd
1,0.0,0.0,5.271435737609863,-0.0,-0.0,5.271438121795654,0.0,5.232222080230713,0.0,0.0,0.0,11.4353,2.4367,40,0.82843
0.659487383506,0.215879,3400.0,9.392858028411865,0.00453226,0.0179259,4.119054317474365,85.0,4.077873945236206,530.824829864,0.0,0.0100024,11.4353,2.4367,40,0.82843
0.523604475624,0.269789,4400.0,12.711019515991211,-0.0237016,-0.0048273,3.314545154571533,217.5,3.262300491333008,948.12644199,0.0,0.0207897,11.5382,2.44567,40,0.831364
0.596123088373,0.737413,5900.0,17.594040632247925,-0.0814707,-0.0412564,4.874798059463501,1355.0,4.827815055847168,2051.45679945,0.0,0.0772195,11.5104,2.44325,40,0.830844
0.695502649182,0.596705,7200.0,21.640296459197998,-0.0821076,-0.0215175,4.039850473403931,4320.0,4.003098964691162,1197.53914341,0.0,0.256131,11.2754,2.42262,40,0.821906
0.64486522245,1.58573,6000.0,25.205764532089233,-0.165044,-0.0516979,3.5608363151550293,3762.5,3.5225024223327637,1346.60452621,0.0,0.505005,11.1548,2.41187,40,0.817762
0.428061422914,2.77209,4800.0,29.2644522190094,-0.207698,-0.0159654,4.052534580230713,2572.5,4.002713441848755,1075.63643951,300.0,1.33999,10.8701,2.38602,40,0.807035
