1NumTrajs,0NumTrajs,0AverageReturn,LossAfter,ItrTime,1Perplexity,0Entropy,1PolicyExecTime,0ProcessExecTime,1StdReturn,MeanKLBefore,1AverageReturn,0MaxReturn,0StdReturn,1ExplainedVariance,MeanKL,0EnvExecTime,LossBefore,Time,1ProcessExecTime,dLoss,0PolicyExecTime,0AveragePolicyStd,1MinReturn,0ExplainedVariance,0Perplexity,ComputeUpdatedDistTime,1MaxReturn,1Entropy,0MinReturn,1AveragePolicyStd,1EnvExecTime
80,80,81.25,-0.0111107118428,5.310051202774048,14.2851,2.64785,1.8556005954742432,0.04529523849487305,527.707305237,-4.42378045307e-09,155.0,2200.0,370.166769848,0.564158944005,0.00975818373263,0.923886775970459,4.65661287308e-10,339.70657444000244,0.03830718994140625,0.0111107123084,0.9706239700317383,0.912223,0.0,0.664091260019,14.1236,0.08792781829833984,2600.0,2.65922,0.0,0.918163,0.9115216732025146
80,80,33.75,-0.00991691928357,5.7335357666015625,13.8307,2.62877,2.225407123565674,0.043054819107055664,333.201796964,0.0,81.25,1300.0,190.35739413,0.276407852181,0.00886192452163,0.8937368392944336,2.79396772385e-09,345.670040845871,0.04103493690490723,0.00991692207754,1.0248794555664062,0.904188,0.0,0.0961104612607,13.8567,0.07756257057189941,1800.0,2.62689,0.0,0.90316,0.9080750942230225
80,80,302.5,-0.00990525726229,5.702880144119263,13.6578,2.62573,1.9582719802856445,0.04340839385986328,1093.66356801,4.65661342819e-10,780.0,2200.0,632.450590956,0.337435517185,0.00721756881103,0.9458310604095459,-6.98491930962e-10,351.6017475128174,0.04256296157836914,0.0099052565638,1.228330373764038,0.903056,0.0,0.127570794057,13.8147,0.09296894073486328,2800.0,2.61431,0.0,0.898411,0.9297647476196289
80,80,166.25,-0.00889880303293,5.232595443725586,13.1019,2.58395,1.6859195232391357,0.04484724998474121,961.20936195,0.0,441.25,2100.0,480.869979828,0.428531229412,0.00811366830021,0.9832017421722412,-9.31322574615e-10,357.3756957054138,0.038487911224365234,0.00889880210161,1.003467321395874,0.884329,0.0,0.181530004287,13.2494,0.07652139663696289,2800.0,2.57276,0.0,0.879426,0.8789458274841309
80,80,190.0,-0.00635407492518,5.20924711227417,13.6072,2.60626,1.694079875946045,0.04412436485290527,517.928566503,0.0,150.0,2100.0,501.148680533,0.16138662836,0.00888427440077,0.8898253440856934,1.86264514923e-09,362.9243977069855,0.039095401763916016,0.00635407678783,1.1109387874603271,0.896732,0.0,0.147327392745,13.5482,0.08328723907470703,2300.0,2.6106,0.0,0.898463,0.8789539337158203
80,80,158.75,-0.0113153969869,5.169281005859375,13.7489,2.60102,1.7452874183654785,0.0426180362701416,1003.74221666,-2.70083564402e-08,611.25,2200.0,434.940728721,0.592364470315,0.00937723647803,0.8886103630065918,-7.21774995327e-09,368.3706839084625,0.04008293151855469,0.0113153897692,0.9310402870178223,0.894217,0.0,0.27269514481,13.4774,0.07945084571838379,2800.0,2.62096,0.0,0.903167,0.9118380546569824
80,80,332.5,-0.0087208840996,5.702616453170776,13.6538,2.64032,2.1058244705200195,0.0445401668548584,992.799073328,2.79396772385e-09,710.0,2300.0,627.250946592,0.448867009106,0.00716342683882,0.9247763156890869,1.39698386192e-09,374.30029129981995,0.044600725173950195,0.00872088549659,0.9511477947235107,0.913537,0.0,0.0863783609594,14.0177,0.18424391746520996,2800.0,2.61402,0.0,0.90321,0.9558167457580566
80,80,128.75,-0.0112081561238,5.992103338241577,13.5447,2.60881,2.5284159183502197,0.043183326721191406,677.661419885,-4.65661342819e-10,345.0,2200.0,436.232091323,0.407003025228,0.00689845904708,0.8960273265838623,5.12227416039e-09,380.5844831466675,0.041722774505615234,0.011208161246,0.928443431854248,0.898451,0.0,0.264680158626,13.5828,0.09161233901977539,2600.0,2.606,0.0,0.896879,0.9600555896759033
80,80,322.5,-0.0142223071307,5.172935485839844,13.2336,2.60397,1.7645976543426514,0.04031658172607422,1159.88617437,2.18860787271e-08,1093.75,2100.0,616.436330857,0.493379627518,0.0079113189131,0.8446841239929199,6.81029632688e-09,386.0133481025696,0.03862142562866211,0.014222313941,0.8832948207855225,0.896719,0.0,0.220883708231,13.5173,0.08298635482788086,2800.0,2.58276,0.0,0.888568,0.896294116973877
80,80,315.0,-0.0109010450542,5.0445168018341064,13.2546,2.60951,1.6972131729125977,0.04149365425109863,1040.52195436,2.32830643654e-09,773.75,2100.0,604.793353138,0.426384614653,0.0065044905059,0.8955488204956055,5.58793544769e-09,391.28935623168945,0.037526607513427734,0.0109010506421,0.916388750076294,0.899379,0.0,0.155311501543,13.5923,0.08143091201782227,2800.0,2.58435,0.0,0.889152,0.8768987655639648
