0MinReturn,0Perplexity,0ExplainedVariance,1Perplexity,1AveragePolicyStd,ComputeUpdatedDistTime,1MaxReturn,0StdReturn,1PolicyExecTime,MeanKL,0MaxReturn,1NumTrajs,dLoss,1ExplainedVariance,1EnvExecTime,1AverageReturn,0ProcessExecTime,LossAfter,0AverageReturn,0EnvExecTime,Time,LossBefore,MeanKLBefore,1StdReturn,1MinReturn,0AveragePolicyStd,ItrTime,0Entropy,1ProcessExecTime,0PolicyExecTime,1Entropy,0NumTrajs
-201.457780838,80268.1,0.157430043495,81073.8,0.994313,0.09761762619018555,146.544161615,47.1439027048,28.361050367355347,0.00786716770381,127.041496502,200,0.0128045516321,0.171454722929,82.61141777038574,5.609104888,0.6179137229919434,-0.012804556638,6.02121505093,82.76769256591797,10431.704847812653,-5.00585883856e-09,2.01398613342e-08,50.669837847,-122.486431181,0.993049,224.79964971542358,11.2931,0.5763411521911621,22.441582202911377,11.3031,200
-178.849357046,80820.6,0.175581410068,80447.6,0.993379,0.09603476524353027,144.455221559,50.0477090091,23.49616813659668,0.00809328630567,127.475036876,200,0.0145873526926,0.180689000306,83.39920401573181,-0.637675747895,0.6214785575866699,-0.0145873529837,-1.30971288052,83.83110570907593,10653.072373628616,-2.91038304567e-10,2.68919002622e-08,51.6327532282,-145.303119432,0.993931,220.9681191444397,11.3,0.5942409038543701,21.207237243652344,11.2954,200
-152.352628351,83659.0,0.176684507475,84071.6,0.99887,0.10662269592285156,228.914712121,51.1034906765,23.798527717590332,0.00797765608877,128.890796995,200,0.0133711858361,0.169427465816,82.98565888404846,5.45787983816,0.6340510845184326,-0.0133711788803,5.79078239059,82.68636751174927,10866.96857047081,6.95581547916e-09,4.4237800978e-08,53.8987016467,-206.511503662,0.998234,213.2063021659851,11.3345,0.5796663761138916,15.874564170837402,11.3394,200
-177.406288232,84208.3,0.148345255708,84513.0,0.999542,0.1019132137298584,183.11778425,42.0352500248,34.39896035194397,0.00840883888304,96.4073991945,200,0.0143472919008,0.163357560692,82.63603734970093,0.0737641071675,0.5935070514678955,-0.0143472887576,0.509573158992,82.1293351650238,11090.469920873642,3.14321368933e-09,1.00117247825e-08,49.9079496162,-202.425912025,0.999035,223.0904507637024,11.341,0.6056051254272461,16.039971590042114,11.3447,200
-127.469240403,83352.6,0.144707594927,83464.8,0.997947,0.09742903709411621,150.073276961,45.2189145769,28.393491983413696,0.00777949765325,141.807077019,200,0.0138559981278,0.168697028906,83.51307249069214,-1.60872730373,0.6223857402801514,-0.0138559956104,2.51075934362,83.31921529769897,11309.692704200745,2.51748133451e-09,1.40862246312e-08,52.1745360218,-149.52909619,0.997746,218.79908800125122,11.3308,0.5924293994903564,15.748474359512329,11.3322,200
-168.980488221,84244.8,0.153541836872,84641.5,0.999749,0.10353422164916992,189.834956035,46.192414212,23.471781015396118,0.00673162238672,169.02481903,200,0.0108092486626,0.20045797795,83.48653149604797,9.0910417685,0.6131742000579834,-0.010809244588,6.53037899233,83.79413866996765,11525.749805927277,4.07453626394e-09,-2.56113641406e-09,51.7951913315,-133.134991866,0.999204,215.68015551567078,11.3415,0.5907025337219238,15.919011354446411,11.3462,200
-166.177305005,85605.8,0.169298908851,85593.3,1.00121,0.10442161560058594,126.661445784,46.9148361929,23.395010948181152,0.00886611454189,139.664370842,200,0.0147813403164,0.148601522905,82.80183815956116,4.49981160897,0.6259527206420898,-0.0147813428193,-4.10335756286,82.94049096107483,11740.412594079971,-2.50292941928e-09,-2.32830843494e-09,50.0822660428,-183.756052072,1.00122,214.1934518814087,11.3575,0.5890679359436035,16.61885666847229,11.3574,200
-196.357099747,82717.6,0.179730079039,82952.5,0.997297,0.09807944297790527,107.34406815,51.8823136617,23.383558750152588,0.00913644302636,179.390048405,200,0.0145743886023,0.142023816117,83.32166028022766,2.98452660102,0.6061487197875977,-0.0145743805915,7.33675736982,83.72428822517395,11968.194575309753,8.01082933322e-09,-2.47964315747e-08,41.2613327382,-126.088486207,0.996963,227.29925966262817,11.3232,0.5900905132293701,28.259666204452515,11.326,200
-123.715777557,83118.0,0.179028426623,81989.8,0.995816,0.10653305053710938,212.411939217,43.3558962848,23.631599187850952,0.00759606482461,161.134270792,200,0.0133001519425,0.174571564249,83.47653245925903,4.3710319155,0.6304359436035156,-0.0133001506329,-0.521983969639,84.47120428085327,12189.200071334839,1.30967237055e-09,1.97905802857e-09,50.2813958849,-174.489912112,0.997536,220.57220244407654,11.328,0.5890514850616455,21.08161449432373,11.3144,200
-168.066425196,85165.9,0.179504256662,85103.4,1.00051,0.10502862930297852,173.422839062,49.5343040264,23.885968923568726,0.00811567343771,139.869649329,200,0.0149806238333,0.195932804098,83.04110050201416,7.4254745493,0.6090481281280518,-0.0149806244299,0.22406568471,82.30152249336243,12402.724886417389,-5.96628524363e-10,-1.86264303981e-09,54.3479821012,-163.22585825,1.00059,213.0804946422577,11.3524,0.5968739986419678,15.78656792640686,11.3516,200
-189.003564118,85020.5,0.151555110172,85255.2,1.00071,0.1006324291229248,126.712060157,49.0173725622,34.64625430107117,0.00702570332214,160.289591005,200,0.00906042824499,0.14879951951,84.0269250869751,7.46509749576,0.61639404296875,-0.00906042382121,7.29627785724,81.66308188438416,12627.544870138168,4.42378222942e-09,2.2817397749e-08,44.1866983329,-183.127837298,1.00037,224.4013969898224,11.3506,0.5903434753417969,16.05444598197937,11.3534,200
