Time,LossAfter,MinReturn,MaxKL,StdReturn,ExplainedVariance,ItrTime,MaxReturn,TotalExecTime,Entropy,NumTrajs,MeanKL,AveragePolicyStd,LossBefore,AverageReturn,Perplexity
16.869374990463257,-0.0,0.0,0.0,0.0,1,16.869384050369263,0.0,16.543334245681763,2.83651,20,0.0,0.999438,-0.0,0.0,17.0561
33.18317794799805,0.00878593,0.0,0.661251,108.972473589,0.075800361022,16.30898642539978,500.0,16.05437421798706,2.83651,20,0.00755899,0.999438,0.0101292,25.0,17.0561
49.289002418518066,-3.5374,0.0,1507.12,130.766968306,0.335439185473,16.092599630355835,600.0,15.89364242553711,2.84158,20,11.8896,1.00191,0.00176721,30.0,17.1428
65.9419379234314,-0.011583,0.0,0.847266,65.3834841531,0.0290180255227,16.63488793373108,300.0,16.397176504135132,2.84246,20,0.0073386,1.00234,-0.0114763,15.0,17.1579
82.45810031890869,-0.0,0.0,0.0,0.0,1,16.498645305633545,0.0,16.398704290390015,2.83672,20,0.0,0.99945,-0.0,0.0,17.0597
99.25237846374512,-0.0176692,0.0,0.00342142,165.755844543,0.362286159898,16.769386291503906,600.0,16.60627245903015,2.83672,20,0.000371093,0.99945,-0.0163415,55.0,17.0597
114.89097261428833,0.000222737,0.0,0.318204,327.833799356,0.09161172259,15.599992513656616,1500.0,15.442394733428955,2.82855,20,0.00149084,0.995385,0.00332624,95.0,16.9209
