StdReturn,MinReturn,ExplainedVariance,NumTrajs,Perplexity,MaxReturn,Time,MeanKL,Entropy,AveragePolicyStd,AverageReturn,ItrTime,LossBefore,TotalExecTime,MaxKL,LossAfter
1556.24548192,17800.0,0.921310169951,20,15.2117,22500.0,9.54742956161499,0.470061,2.72206,0.947542,20690.0,9.54743480682373,-0.0318551,9.491282224655151,0.94136,-0.0945513
2361.01673014,11700.0,0.949059591392,20,14.7347,22900.0,14.32825756072998,0.00967766,2.69021,0.932787,21860.0,4.778086423873901,-0.0351572,4.721630573272705,0.187142,-0.0424436
313.488436788,21800.0,0.99501739652,20,14.478,23000.0,19.087103128433228,0.0165759,2.67263,0.924625,22565.0,4.753641843795776,-0.0282555,4.715351104736328,0.3177,-0.0341754
224.220873248,22400.0,0.995354823829,20,14.2749,23200.0,23.8531436920166,0.00512625,2.6585,0.918504,22735.0,4.760961055755615,-0.00404553,4.720893383026123,0.0147008,-0.00628548
244.74476501,22300.0,0.994507758428,20,14.246,23200.0,28.559945821762085,0.0227298,2.65648,0.917697,22790.0,4.70099139213562,-0.0107576,4.639860391616821,0.0567785,-0.0179486
305.777697028,22100.0,0.994209709058,20,14.1696,23100.0,33.30190634727478,0.00987237,2.6511,0.915622,22750.0,4.738130331039429,-0.0168003,4.705616474151611,0.087988,-0.0219786
391.503512117,21600.0,0.993548053734,20,14.0511,23200.0,38.2510507106781,0.0174663,2.6427,0.91181,22685.0,4.943819999694824,0.0144897,4.894456624984741,0.0971806,0.00692294
