MaxKL,Entropy,ExplainedVariance,MinReturn,MaxReturn,StdReturn,MeanKL,AveragePolicyStd,LossBefore,NumTrajs,Perplexity,TotalExecTime,LossAfter,ItrTime,AverageReturn,Time
0.51987,3.08155,0.34070587725,0.0,6500.0,1972.28294116,0.00689205,1.12957,-0.0144913,20,21.7921,13.199738264083862,-0.0183532,13.310402154922485,1210.0,13.31039571762085
0.390092,3.06706,0.325969535195,0.0,7500.0,2053.25960365,0.00519396,1.12142,0.00786288,20,21.4786,14.049532890319824,0.00544962,14.1113760471344,2225.0,27.4288592338562
0.230177,3.07099,0.37726925017,0.0,7300.0,1944.63364159,0.0026106,1.12362,0.00269162,20,21.5632,13.021005153656006,0.000581861,13.085628986358643,1720.0,40.518616914749146
0.490234,3.07233,0.425619084593,0.0,7200.0,2028.86051763,0.00572832,1.12438,-0.00202617,20,21.5922,13.21243166923523,-0.00536253,13.264347076416016,1285.0,53.78802442550659
0.37096,3.07132,0.297136856164,0.0,4900.0,1436.14066163,0.00670639,1.12381,0.00857791,20,21.5704,13.271411895751953,0.00515728,13.31816029548645,1050.0,67.11082172393799
0.249327,3.07561,0.351199851195,0.0,4800.0,1572.13230995,0.00329092,1.12623,-0.0053181,20,21.6631,13.593299627304077,-0.00776393,13.64232087135315,1880.0,80.7573299407959
0.327936,3.07295,0.357718650875,0.0,9000.0,2053.16828341,0.00128396,1.12473,-0.00354092,20,21.6056,12.697041749954224,-0.00537377,12.758394002914429,1450.0,93.52032971382141
