Perplexity,MaxReturn,ItrTime,LossAfter,NumTrajs,StdReturn,MaxKL,Entropy,MinReturn,TotalExecTime,ExplainedVariance,Time,LossBefore,MeanKL,AverageReturn,AveragePolicyStd
12.9461,0.0,24.676563024520874,-0.0,20,0.0,0.0,2.5608,0.0,24.573753356933594,1,24.67655849456787,-0.0,0.0,0.0,0.870797
12.9461,0.0,25.229111671447754,-0.0,20,0.0,0.0,2.5608,0.0,25.073814392089844,1,49.911688804626465,-0.0,0.0,0.0,0.870797
12.9461,0.0,25.192575693130493,-0.0,20,0.0,0.0,2.5608,0.0,25.135913372039795,1,75.11549210548401,-0.0,0.0,0.0,0.870797
12.9461,0.0,24.74354839324951,-0.0,20,0.0,0.0,2.5608,0.0,24.594555616378784,1,99.8739082813263,-0.0,0.0,0.0,0.870797
12.9461,0.0,24.513067483901978,-0.0,20,0.0,0.0,2.5608,0.0,24.420225620269775,1,124.39861345291138,-0.0,0.0,0.0,0.870797
12.9461,0.0,23.832449913024902,-0.0,20,0.0,0.0,2.5608,0.0,23.772204875946045,1,148.2406997680664,-0.0,0.0,0.0,0.870797
12.9461,0.0,23.167864084243774,-0.0,20,0.0,0.0,2.5608,0.0,23.068692207336426,1,171.42254090309143,-0.0,0.0,0.0,0.870797
