Perplexity,Entropy,ItrTime,StdReturn,MinReturn,AverageReturn,MaxKL,Time,LossAfter,NumTrajs,TotalExecTime,AveragePolicyStd,LossBefore,MaxReturn,ExplainedVariance,MeanKL
15.2117,2.72206,6.117934465408325,152.561463024,0.0,265.0,4.07963,6.117926120758057,-0.0235295,20,6.050400972366333,0.947542,-0.00248268,500.0,0.7099418669,0.210225
15.1739,2.71958,5.464854717254639,49.7493718553,200.0,255.0,2.74272,11.590670824050903,-0.0185674,20,5.378310441970825,0.946792,0.00750173,300.0,0.916695022951,0.087522
15.231,2.72333,5.734145879745483,69.8212002188,200.0,325.0,0.0937092,17.330163717269897,-0.012353,20,5.698085069656372,0.948185,-0.00290023,500.0,0.904413041779,0.00897229
15.2089,2.72188,5.887089967727661,53.8516480713,200.0,290.0,0.0884271,23.2217218875885,0.00475894,20,5.813730716705322,0.947238,0.00922525,400.0,0.91400134308,0.00946357
15.2792,2.72649,5.752107620239258,47.6969600708,300.0,335.0,1.9826,28.98295783996582,-0.00206081,20,5.719453573226929,0.949565,-0.00326077,400.0,0.93274304719,0.0956762
15.2543,2.72486,5.869303226470947,73.9932429347,300.0,455.0,0.160066,34.858723878860474,-0.0109685,20,5.8398542404174805,0.949285,-0.00435472,600.0,0.923199056791,0.0222287
15.2211,2.72268,10.101271390914917,58.3095189485,300.0,460.0,0.115463,44.966538190841675,-0.00972155,20,10.053525924682617,0.948525,-0.00570017,500.0,0.937071494562,0.00712453
