Time,LossBefore,MinReturn,MaxReturn,Entropy,Perplexity,NumTrajs,AveragePolicyStd,AverageReturn,TotalExecTime,ItrTime,StdReturn,LossAfter,MeanKL,MaxKL,ExplainedVariance
10.78794550895691,0.00437699,0.0,5100.0,2.45436,11.639,20,0.827472,1580.0,10.689959287643433,10.78795075416565,1272.24211532,-0.0391648,0.261926,0.476313,0.0732640708812
21.249914169311523,-0.0102758,0.0,32500.0,2.45874,11.69,20,0.828874,26350.0,10.398927927017212,10.458144187927246,6575.37071198,-0.0295359,0.0349845,0.0735287,0.661388066382
31.762966632843018,-0.0117721,0.0,39900.0,2.4536,11.6301,20,0.826613,25415.0,10.464068174362183,10.50928544998169,16726.9924075,-0.014874,0.00338382,0.0305533,0.772720681692
42.06901168823242,-0.0117382,0.0,40300.0,2.44771,11.5619,20,0.824353,26300.0,10.241374015808105,10.295490026473999,17264.0088044,-0.0129521,0.00121008,0.00506988,0.78848445037
52.834070444107056,-0.00623052,0.0,40500.0,2.44184,11.4942,20,0.821971,20945.0,10.706344842910767,10.757115840911865,18971.8864376,-0.00723813,0.000700182,0.0055244,0.81177395221
63.27142810821533,-0.00944619,0.0,39500.0,2.43873,11.4585,20,0.820683,20470.0,10.374648809432983,10.433046102523804,18556.8073763,-0.0107431,0.000813873,0.0120014,0.805517704306
73.72956776618958,-0.000515921,0.0,40300.0,2.43401,11.4045,20,0.818753,30075.0,10.414801836013794,10.45411229133606,15097.5122123,-0.00277539,0.00203639,0.00920796,0.790044756607
