AverageReturn,MinReturn,ExplainedVariance,MaxKL,LossBefore,Entropy,AveragePolicyStd,ItrTime,Perplexity,MeanKL,Time,TotalExecTime,StdReturn,NumTrajs,LossAfter,MaxReturn
460.0,0.0,0.0977672685623,0.267206,0.0232545,2.74043,0.95435,4.969290733337402,15.4937,0.108835,4.969287395477295,4.9200239181518555,573.933794091,20,-0.000468804,2200.0
6920.0,2400.0,0.335406823934,0.300419,-0.00603534,2.76369,0.965503,4.807792663574219,15.8582,0.1591,9.781128883361816,4.740094423294067,2084.61027533,20,-0.0624648,9800.0
19570.0,16900.0,0.93224465452,0.0937074,-0.0177969,2.76067,0.96412,4.820253372192383,15.8104,0.0303389,14.612234115600586,4.78099250793457,1323.66914295,20,-0.030915,21600.0
20205.0,17900.0,0.965159045622,0.256084,-0.0251,2.75177,0.959838,9.474329233169556,15.6704,0.0586727,24.096823930740356,9.434617042541504,1010.68046385,20,-0.0362132,21500.0
19755.0,17000.0,0.957472628573,0.579881,-0.0285337,2.73922,0.954228,4.823327302932739,15.4749,0.0962425,28.92434597015381,4.76765513420105,1015.61557688,20,-0.0530897,21600.0
19810.0,16500.0,0.955089487594,1.43337,-0.0360749,2.72495,0.947848,4.716302871704102,15.2557,0.250714,33.65382480621338,4.661434650421143,1126.01065714,20,-0.0836892,21200.0
19395.0,14600.0,0.912090345175,0.842772,-0.0136386,2.70692,0.939828,4.875965595245361,14.983,0.277672,38.53467893600464,4.8339104652404785,1766.76965109,20,-0.0593825,21300.0
