Perplexity,MeanKL,LossAfter,MinReturn,ExplainedVariance,TotalExecTime,AverageReturn,ItrTime,LossBefore,StdReturn,AveragePolicyStd,MaxReturn,Entropy,MaxKL,Time,NumTrajs
14.8902,0.0,-0.0,0.0,1,11.195724487304688,0.0,11.27385425567627,-0.0,0.0,0.935103,0.0,2.7007,0.0,11.2738516330719,20
14.8902,0.0,-0.0,0.0,1,10.476381063461304,0.0,10.578395366668701,-0.0,0.0,0.935103,0.0,2.7007,0.0,21.857060194015503,20
14.8902,0.0,-0.0,0.0,1,10.634245157241821,0.0,10.683264017105103,-0.0,0.0,0.935103,0.0,2.7007,0.0,32.54350233078003,20
14.8902,0.0,-0.0,0.0,1,10.864915609359741,0.0,10.912140846252441,-0.0,0.0,0.935103,0.0,2.7007,0.0,43.458967447280884,20
14.8902,0.0,-0.0,0.0,1,10.999086856842041,0.0,11.055307388305664,-0.0,0.0,0.935103,0.0,2.7007,0.0,54.519896030426025,20
14.8902,0.0,-0.0,0.0,1,10.552892684936523,0.0,10.593490839004517,-0.0,0.0,0.935103,0.0,2.7007,0.0,65.12907314300537,20
14.8902,0.0,-0.0,0.0,1,10.733393430709839,0.0,10.805858612060547,-0.0,0.0,0.935103,0.0,2.7007,0.0,75.93927383422852,20
