Time,StdReturn,ItrTime,TotalExecTime,NumTrajs,AveragePolicyStd,MinReturn,ExplainedVariance,LossAfter,MeanKL,AverageReturn,MaxReturn,MaxKL,Perplexity,LossBefore,Entropy
10.521111726760864,0.0,10.521118640899658,10.434133291244507,20,0.92455,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.5788,-0.0,2.67957
21.384499073028564,0.0,10.856342077255249,10.724332809448242,20,0.92455,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.5788,-0.0,2.67957
32.04373598098755,0.0,10.656829357147217,10.568569660186768,20,0.92455,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.5788,-0.0,2.67957
42.7481369972229,0.0,10.700381517410278,10.66288709640503,20,0.92455,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.5788,-0.0,2.67957
53.728811264038086,0.0,10.975209951400757,10.913465738296509,20,0.92455,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.5788,-0.0,2.67957
64.60567426681519,0.0,10.873681545257568,10.835060358047485,20,0.92455,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.5788,-0.0,2.67957
75.26718020439148,0.0,10.655992031097412,10.575084686279297,20,0.92455,0.0,1,-0.0,0.0,0.0,0.0,0.0,14.5788,-0.0,2.67957
