MinReturn,Perplexity,StdReturn,LossBefore,MaxKL,NumTrajs,Entropy,TotalExecTime,AveragePolicyStd,MaxReturn,ItrTime,Time,ExplainedVariance,AverageReturn,LossAfter,MeanKL
0.0,17.0795,21.7944947177,0.0128419,2975.86,20,2.83788,12.071460962295532,1.0,100.0,12.189255714416504,12.189252614974976,0.139953366353,5.0,7.03481,49.2715
0.0,17.3002,87.1779788708,0.00738922,345.512,20,2.85072,11.66167950630188,1.00645,400.0,11.750750064849854,23.94508957862854,0.134108854653,20.0,-0.191548,3.29035
0.0,17.3643,0.0,-0.0,0.0,20,2.85441,11.27642035484314,1.00833,0.0,11.31531572341919,35.265217781066895,1,0.0,-0.0,0.0
0.0,17.3643,420.089276226,-0.0116459,267.512,20,2.85441,12.210439443588257,1.00833,1800.0,12.40902829170227,47.68694710731506,0.155130443552,155.0,1.14184,4.46647
0.0,17.2634,0.0,-0.0,0.0,20,2.84859,13.060052871704102,1.00538,0.0,13.282049179077148,60.97324895858765,1,0.0,-0.0,0.0
0.0,17.2634,292.018835009,0.0213924,1412.35,20,2.84859,12.265302419662476,1.00538,1300.0,12.299983978271484,73.27827858924866,0.144142102462,85.0,1.91211,12.0154
0.0,17.4491,43.5889894354,0.0130853,135.747,20,2.85929,12.337895631790161,1.0108,200.0,12.36694860458374,85.65039896965027,0.122557737714,10.0,0.204291,1.00269
