MeanKL,LossBefore,NumTrajs,ExplainedVariance,Time,AverageReturn,MinReturn,StdReturn,Perplexity,MaxReturn,TotalExecTime,MaxKL,LossAfter,AveragePolicyStd,Entropy,ItrTime
0.323102,0.0145476,20,0.10187658195,11.944542169570923,750.0,0.0,735.866835779,14.777,2500.0,11.74362587928772,1.6473,-0.0385096,0.930467,2.69307,11.944547414779663
0.160807,-0.0132308,20,0.738302115128,24.04568600654602,16755.0,10400.0,2939.63858323,14.9936,21600.0,11.96609115600586,0.823314,-0.0666078,0.937288,2.70762,12.097889184951782
0.115433,2.65501e-05,20,0.95893609348,35.514012813568115,21355.0,19300.0,1040.42058803,14.8947,22700.0,11.423990488052368,1.14615,-0.0293791,0.934206,2.70101,11.465047836303711
0.156302,-0.0114308,20,0.923968183249,46.6838698387146,20000.0,16100.0,1605.92652385,14.8949,22400.0,11.130812168121338,1.13266,-0.0531082,0.934154,2.70102,11.164121627807617
0.172693,-0.00624865,20,0.925566469183,58.16295051574707,20775.0,17500.0,1465.90415785,14.81,22800.0,11.395877838134766,0.685518,-0.0509541,0.93168,2.6953,11.467450141906738
0.112275,-0.00383857,20,0.921528961777,69.99467420578003,19410.0,16700.0,1378.36860092,14.7638,22300.0,11.66185998916626,0.545211,-0.0294383,0.930036,2.69218,11.821617364883423
0.0314135,-0.0259971,20,0.975132766285,82.19614148139954,21765.0,19900.0,793.268554778,14.7355,22600.0,12.094841241836548,0.453893,-0.0343028,0.92905,2.69026,12.190628051757812
