MaxReturn,ItrTime,MinReturn,AveragePolicyStd,TotalExecTime,Entropy,MaxKL,MeanKL,NumTrajs,ExplainedVariance,AverageReturn,LossAfter,StdReturn,Time,Perplexity,LossBefore
2300.0,9.022821187973022,0.0,0.949513,8.944605112075806,2.73374,4.71819,0.171113,20,0.267282558007,115.0,-0.0136543,501.273378507,9.022815227508545,15.3903,0.00446976
600.0,8.99991512298584,0.0,0.951438,8.942214250564575,2.73821,0.145199,0.0275479,20,0.149477900744,100.0,-0.0036239,161.245154966,18.02597188949585,15.4593,0.00873931
3600.0,8.892513751983643,0.0,0.953489,8.847001791000366,2.74258,0.477203,0.0791017,20,0.141914715147,1055.0,-0.0216659,1034.15424381,26.944369792938232,15.527,0.000832565
12800.0,8.970776557922363,1100.0,0.953696,8.90613865852356,2.74299,0.237299,0.0436506,20,0.244926426378,4845.0,-0.0249097,3743.7247495,35.92957901954651,15.5334,-0.0113487
14500.0,8.753185272216797,200.0,0.950978,8.667198181152344,2.73732,0.328086,0.0185711,20,0.230928217687,5365.0,-0.0261178,3701.65841212,44.70762634277344,15.4455,-0.0187894
13600.0,8.768916368484497,0.0,0.946509,8.701738119125366,2.72793,0.363649,0.0534699,20,0.314675628694,6055.0,-0.0275309,4698.13526838,53.47964882850647,15.3011,-0.011865
9600.0,10.01595401763916,0.0,0.943719,9.87344741821289,2.72199,0.0838227,0.0190032,20,0.181394923626,4560.0,-0.0168154,2390.89941236,63.50699591636658,15.2106,-0.00915125
