AverageReturn,NumTrajs,Perplexity,LossBefore,ExplainedVariance,ItrTime,StdReturn,MaxReturn,MaxKL,MinReturn,MeanKL,Entropy,TotalExecTime,AveragePolicyStd,Time,LossAfter
0.0,20,12.9461,-0.0,1,28.92770552635193,0.0,0.0,0.0,0.0,0.0,2.5608,28.670509576797485,0.870797,28.92770266532898,-0.0
0.0,20,12.9461,-0.0,1,27.787818908691406,0.0,0.0,0.0,0.0,0.0,2.5608,27.65125608444214,0.870797,56.72275686264038,-0.0
0.0,20,12.9461,-0.0,1,28.593507289886475,0.0,0.0,0.0,0.0,0.0,2.5608,28.451271772384644,0.870797,85.32149815559387,-0.0
0.0,20,12.9461,-0.0,1,28.530856132507324,0.0,0.0,0.0,0.0,0.0,2.5608,28.399038553237915,0.870797,113.86333346366882,-0.0
0.0,20,12.9461,-0.0,1,27.5593364238739,0.0,0.0,0.0,0.0,0.0,2.5608,27.35007905960083,0.870797,141.4553244113922,-0.0
0.0,20,12.9461,-0.0,1,30.000755548477173,0.0,0.0,0.0,0.0,0.0,2.5608,29.84317398071289,0.870797,171.463063955307,-0.0
0.0,20,12.9461,-0.0,1,29.558840036392212,0.0,0.0,0.0,0.0,0.0,2.5608,29.449281215667725,0.870797,201.03235816955566,-0.0
