Perplexity,Entropy,ExplainedVariance,Time,MinReturn,StdReturn,MaxKL,AveragePolicyStd,MeanKL,LossBefore,NumTrajs,ItrTime,AverageReturn,TotalExecTime,LossAfter,MaxReturn
17.1021,2.8392,0.171706262746,16.756405115127563,0.0,124.09673646,272.584,1.00066,2.31819,-0.00957541,20,16.75641131401062,40.0,16.46425771713257,-0.126721,500.0
16.9391,2.82963,1,33.37392783164978,0.0,0.0,0.0,0.995908,0.0,-0.0,20,16.609367609024048,0.0,16.46142268180847,-0.0,0.0
16.9391,2.82963,1,51.70337748527527,0.0,0.0,0.0,0.995908,0.0,-0.0,20,18.31463098526001,0.0,18.071164846420288,-0.0,0.0
16.9391,2.82963,0.18945582604,68.50806760787964,0.0,241.402154091,314.573,0.995908,3.44564,0.0180239,20,16.770833730697632,65.0,16.55460500717163,-0.368124,1100.0
17.0925,2.83864,0.106683950773,85.75655698776245,0.0,544.150714417,1.92313,1.00041,0.0327902,-0.0025934,20,17.23576045036316,130.0,17.06733751296997,-0.00395133,2500.0
17.0703,2.83734,0.222546611469,101.82762169837952,0.0,570.854622474,15.4915,0.999744,0.213257,-0.0211046,20,16.039572715759277,275.0,15.875957727432251,0.00948128,1700.0
16.8911,2.82679,0.152678265568,118.90272307395935,0.0,460.977222865,51.6201,0.994514,0.584405,0.0150973,20,17.070156574249268,150.0,16.92488193511963,0.138352,2100.0
