Perplexity,MaxKL,LossAfter,ExplainedVariance,ItrTime,Time,AveragePolicyStd,MinReturn,Entropy,MaxReturn,MeanKL,AverageReturn,LossBefore,TotalExecTime,NumTrajs,StdReturn
17.0561,0.373758,0.0222252,0.0369663253644,17.132089853286743,17.132083415985107,0.999438,0.0,2.83651,100.0,0.00311364,5.0,0.0247982,16.898844480514526,20,21.7944947177
17.4844,0.0,-0.0,1,15.684046983718872,32.82402324676514,1.01185,0.0,2.86131,0.0,0.0,0.0,-0.0,15.417690515518188,20,0.0
17.4844,303.414,0.156292,0.089729637007,16.35404109954834,49.182074546813965,1.01185,0.0,2.86131,100.0,2.1723,5.0,-0.00359977,16.118732452392578,20,21.7944947177
17.453,41.4319,-0.00948691,0.120678392959,16.012444972991943,65.21854257583618,1.01092,0.0,2.85951,400.0,0.532722,30.0,-0.0253992,15.766669273376465,20,95.3939201417
17.2327,0.0,-0.0,1,16.672425508499146,81.9185779094696,1.00455,0.0,2.84681,0.0,0.0,0.0,-0.0,16.46918296813965,20,0.0
17.2327,0.00690916,-0.0380943,0.128890443907,15.597649097442627,97.52096152305603,1.00455,0.0,2.84681,400.0,0.000786946,45.0,-0.0356554,15.335845470428467,20,120.312094155
16.9282,0.757207,-0.0092935,0.0581651055654,16.9624605178833,114.5003297328949,0.995608,0.0,2.82898,700.0,0.00411441,35.0,-0.00844547,16.786148071289062,20,152.561463024
