ExplainedVariance,MaxReturn,AverageReturn,MaxKL,Perplexity,MinReturn,StdReturn,NumTrajs,TotalExecTime,ItrTime,MeanKL,LossAfter,LossBefore,AveragePolicyStd,Entropy,Time
0.480259061118,10000.0,1430.0,0.902629,14.5788,0.0,2582.07281075,20,17.644748210906982,17.764466047286987,0.0518945,-0.0140582,0.0028589,0.92455,2.67957,17.764461278915405
0.739647679416,17400.0,3635.0,0.319293,14.6205,0.0,6453.08259671,20,18.391664028167725,18.619048833847046,0.011635,-0.0317621,-0.0261235,0.925741,2.68242,36.38660979270935
0.786021385444,25600.0,4875.0,0.436446,14.4308,0.0,8699.99281609,20,15.86117696762085,15.925890922546387,0.0389575,-0.029723,-0.0165202,0.919725,2.66936,52.31531763076782
0.692808061282,33600.0,20995.0,1.16457,14.3121,0.0,8333.6351612,20,16.34749460220337,16.442407608032227,0.0807877,-0.0248378,0.000850119,0.915995,2.6611,68.76091647148132
0.816704266881,39300.0,33340.0,1.9407,14.3181,26600.0,3324.96616524,20,16.105801105499268,16.18778371810913,0.0751112,-0.0341481,-0.0162324,0.916165,2.66153,84.95931792259216
0.790573952785,37600.0,32770.0,1.47176,14.2024,26200.0,2845.18892167,20,16.52249050140381,16.60875701904297,0.379206,-0.0896461,-0.00899017,0.912429,2.65341,101.57813763618469
0.588027258592,28300.0,16715.0,2.34951,14.1387,0.0,8549.63595716,20,17.105364084243774,17.171971797943115,0.238171,-0.0791189,-0.0210056,0.910311,2.64892,118.76056838035583
