StdReturn,MinReturn,Perplexity,MaxKL,AverageReturn,Time,ExplainedVariance,TotalExecTime,MeanKL,NumTrajs,AveragePolicyStd,MaxReturn,LossBefore,LossAfter,ItrTime,Entropy
0.0,0.0,15.3903,0.0,0.0,11.896055936813354,1,11.808163404464722,0.0,20,0.949513,0.0,-0.0,-0.0,11.896061658859253,2.73374
0.0,0.0,15.3903,0.0,0.0,23.968486785888672,1,11.907785654067993,0.0,20,0.949513,0.0,-0.0,-0.0,12.068142652511597,2.73374
0.0,0.0,15.3903,0.0,0.0,35.80219554901123,1,11.75020170211792,0.0,20,0.949513,0.0,-0.0,-0.0,11.82775092124939,2.73374
182.756668825,0.0,15.3903,0.109321,60.0,47.68628668785095,0.0663818912741,11.796199560165405,0.0219169,20,0.949513,700.0,0.00554491,-0.002486,11.876383304595947,2.73374
711.266476083,0.0,15.433,0.155022,390.0,59.209073305130005,0.166806524605,11.447335958480835,0.0101581,20,0.950911,2300.0,-0.000823842,-0.00599601,11.513973951339722,2.73651
2024.84567313,0.0,15.4267,0.332182,1300.0,70.6061007976532,0.179318298151,11.3052077293396,0.0556183,20,0.950666,8400.0,0.00802793,-0.00482945,11.379216432571411,2.7361
2027.03601349,0.0,15.4887,0.21282,1725.0,82.40567779541016,0.425974895701,11.70147180557251,0.0296639,20,0.952648,6000.0,-0.0200023,-0.0318269,11.79241132736206,2.74011
