MaxReturn,MinReturn,MaxKL,ItrTime,MeanKL,LossBefore,LossAfter,AveragePolicyStd,Time,Perplexity,NumTrajs,ExplainedVariance,StdReturn,Entropy,TotalExecTime,AverageReturn
1100.0,0.0,142.261,8.98862361907959,1.4586,0.00905101,-0.1898,1.00066,8.988621473312378,17.1021,20,0.144442345125,246.170672502,2.8392,8.896132230758667,80.0
0.0,0.0,0.0,8.812244892120361,0.0,-0.0,-0.0,1.00524,17.803401231765747,17.2576,20,1,0.0,2.84825,8.728118896484375,0.0
1000.0,0.0,1408.46,8.808557748794556,12.6487,-0.00507145,3.61941,1.00524,26.615068435668945,17.2576,20,0.46645471564,280.133896557,2.84825,8.71959114074707,145.0
400.0,0.0,0.00213611,8.740896463394165,0.000146922,-0.00397294,-0.0047429,1.00396,35.36316895484924,17.2139,20,0.144613406352,106.183802908,2.84572,8.705371141433716,35.0
300.0,0.0,1222.29,8.622393131256104,13.5033,-0.000413179,1.88652,1.00297,44.000924587249756,17.1797,20,0.244638368907,65.3834841531,2.84373,8.580024242401123,15.0
300.0,0.0,140.482,8.978595733642578,1.33239,0.0184897,-0.00375925,1.00293,52.989325284957886,17.1762,20,0.453422808263,85.2936105462,2.84352,8.916211128234863,35.0
400.0,0.0,13.7182,8.742184162139893,0.0706578,0.00102519,0.0133101,1.00761,61.743367195129395,17.3357,20,0.100604439387,95.3939201417,2.85277,8.68136715888977,30.0
