LossBefore,TotalExecTime,StdReturn,MeanKL,ItrTime,NumTrajs,AverageReturn,AveragePolicyStd,LossAfter,MinReturn,ExplainedVariance,Entropy,MaxKL,MaxReturn,Time,Perplexity
-0.0116033,4.790981292724609,115.217186218,0.0966896,4.881627559661865,20,285.0,0.947542,-0.0436728,0.0,0.791495035525,2.72206,1.34935,400.0,4.8816235065460205,15.2117
0.0126387,4.709726095199585,125.996031684,0.0320456,4.770376920700073,20,225.0,0.942563,-0.00783171,0.0,0.709008585424,2.71046,0.279348,400.0,9.65708875656128,15.0362
0.014237,4.725161075592041,35.7071421427,0.0117002,4.761150598526001,20,315.0,0.945747,0.00256489,300.0,0.936278586857,2.71678,0.248117,400.0,14.421774864196777,15.1315
0.00357287,4.658780336380005,45.8257569496,0.0155267,4.698483943939209,20,330.0,0.949125,-0.0019261,300.0,0.932429148972,2.7239,0.161697,400.0,19.13843321800232,15.2396
-0.0186493,4.6987104415893555,146.543508898,0.0478783,4.74533486366272,20,305.0,0.950126,-0.0434423,0.0,0.735650836925,2.72568,0.589037,500.0,23.893271684646606,15.2668
0.00890091,4.5462164878845215,40.0,0.018491,4.602328300476074,20,420.0,0.946026,-0.00249667,400.0,0.932393014087,2.71636,0.173829,500.0,28.50071930885315,15.1251
-0.00419807,4.4140074253082275,47.6969600708,0.0044256,4.458848476409912,20,365.0,0.947945,-0.011623,300.0,0.923213064541,2.72081,0.121919,400.0,32.96750807762146,15.1926
