MaxKL,Entropy,MinReturn,StdReturn,MeanKL,ExplainedVariance,ItrTime,Perplexity,LossAfter,AveragePolicyStd,MaxReturn,LossBefore,Time,AverageReturn,TotalExecTime,NumTrajs
5.98499,3.08155,0.0,273.63296585,0.021123,0.316072176645,13.898258686065674,21.7921,-0.0225095,1.12957,800.0,-0.0145701,13.898254156112671,225.0,13.813116073608398,20
0.783847,3.06698,0.0,553.985559379,0.00612193,0.283421529584,13.000377655029297,21.4769,-0.00182853,1.12137,2400.0,0.00126708,26.903645992279053,510.0,12.897162199020386,20
3.27278,3.06761,0.0,767.072356431,0.0146633,0.268375872335,13.190408945083618,21.4905,0.00264876,1.12176,3000.0,0.0057485,40.09725260734558,560.0,13.113009452819824,20
0.370572,3.07049,0.0,579.892231367,0.00250198,0.303165847073,13.713501214981079,21.5524,-0.00260678,1.12339,1700.0,-0.000398077,53.820640325546265,485.0,13.620909929275513,20
0.466181,3.07029,0.0,462.033548565,0.00626788,0.372325242419,13.591626405715942,21.5481,0.0070342,1.1233,1600.0,0.0100888,67.42125725746155,405.0,13.529943943023682,20
0.956238,3.07533,0.0,514.076842505,0.00582019,0.298324589413,13.0242760181427,21.6571,-0.00889495,1.12612,1600.0,-0.00551358,80.45409393310547,435.0,12.979638814926147,20
0.304911,3.07257,0.0,580.430874437,0.00575979,0.25663721401,12.753011465072632,21.5974,-0.013506,1.12465,2000.0,-0.010268,93.21259903907776,490.0,12.686591863632202,20
