ItrTime,Perplexity,NumTrajs,MaxKL,MeanKL,AverageReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,StdReturn,Entropy,TotalExecTime,LossAfter,ExplainedVariance,Time
6.023948907852173,5.67789,40,3.92256,1.92656,1565.0,3200.0,300.0,0.58088,0.0335216,640.13670415,1.73658,5.938034534454346,-0.210179,0.443512786115,6.023944139480591
6.170239210128784,5.87144,40,0.28404,0.148143,6692.5,7800.0,5100.0,0.592345,-0.0345024,648.223533976,1.7701,6.03702187538147,-0.0777716,0.936049569746,12.199229955673218
6.06790566444397,5.77102,40,0.218114,0.0354566,7360.0,8000.0,6600.0,0.585934,-0.0594758,325.422801905,1.75285,6.029543399810791,-0.0782733,0.984885823919,18.271827697753906
6.200659275054932,5.60194,40,0.284919,0.0792687,7607.5,8300.0,6900.0,0.576743,-0.04881,257.281460661,1.72311,6.102063894271851,-0.0732053,0.990469813571,24.477354049682617
6.131304979324341,5.46687,40,0.779465,0.131432,7627.5,8400.0,6900.0,0.569028,-0.019911,376.820580648,1.69871,6.039506435394287,-0.0531367,0.98814518335,30.61255955696106
6.175929307937622,5.41272,40,0.314599,0.112878,7750.0,8400.0,7100.0,0.566,-0.00759587,295.803989155,1.68875,6.094394207000732,-0.0348507,0.992145116175,36.79427695274353
6.363320827484131,5.3922,40,0.333606,0.0249824,7842.5,8300.0,7200.0,0.564766,-0.0118035,263.521820728,1.68495,6.303983449935913,-0.0344166,0.993110415361,43.16742253303528
