TotalExecTime,LossBefore,Perplexity,AverageReturn,NumTrajs,Time,StdReturn,MinReturn,Entropy,MaxReturn,MaxKL,MeanKL,AveragePolicyStd,LossAfter,ExplainedVariance,ItrTime
10.657297611236572,0.00207329,17.1557,85.0,20,10.764192819595337,277.983812478,0.0,2.84233,1200.0,0.147667,0.0110861,1.00326,-0.00477391,0.176830362663,10.764198303222656
10.686357975006104,-0.0093619,17.1913,10.0,20,21.56346559524536,43.5889894354,0.0,2.8444,200.0,0.0462074,0.00724109,1.00394,-0.0152109,0.113539367581,10.794450759887695
10.33938479423523,-0.0243034,17.111,15.0,20,31.962040424346924,65.3834841531,0.0,2.83972,300.0,0.0114042,0.00264838,1.00164,-0.0263908,0.113344857792,10.392369747161865
10.752688646316528,-0.00463429,16.9043,180.0,20,42.76330041885376,357.21142199,0.0,2.82757,1300.0,0.0794455,0.0157925,0.99566,-0.0119255,0.252847201528,10.797540664672852
10.683464050292969,0.0110369,16.8652,1155.0,20,53.506340980529785,1410.84194721,0.0,2.82525,4500.0,0.174723,0.0793169,0.994485,-0.0127911,0.241780465146,10.736813306808472
10.675898551940918,-0.0100479,16.9585,7730.0,20,64.26064968109131,6094.51392648,0.0,2.83077,18100.0,0.217155,0.0912674,0.996929,-0.0347448,0.579398564967,10.748927116394043
10.648076057434082,0.0129331,16.8736,4720.0,20,74.97182059288025,11566.3996127,0.0,2.82575,38600.0,0.00601315,0.000437794,0.994436,0.0117983,0.792937081175,10.700382709503174
