LossAfter,AverageReturn,LossBefore,Perplexity,StdReturn,AveragePolicyStd,Time,ExplainedVariance,Entropy,TotalExecTime,MeanKL,NumTrajs,ItrTime,MaxKL,MinReturn,MaxReturn
-0.00565569,2935.0,-0.00140515,15.613,5889.42059969,0.956152,26.90936779975891,0.689058401084,2.7481,26.6488516330719,0.0574651,20,26.909371852874756,0.825843,0.0,16100.0
-0.0,0.0,-0.0,15.5911,0.0,0.955493,47.85978293418884,1,2.7467,20.85645866394043,0.0,20,20.944087982177734,0.0,0.0,0.0
-0.0129195,1450.0,-0.0120966,15.5911,6320.40346813,0.955493,73.81342363357544,0.654361234361,2.7467,25.89832592010498,0.000967105,20,25.94335699081421,0.00496391,0.0,29000.0
-0.00268909,1460.0,0.00591094,15.4971,4382.85295213,0.952599,98.31151056289673,0.831805909175,2.74065,24.394667387008667,0.0341063,20,24.488369941711426,0.211236,0.0,15100.0
-0.00392408,2350.0,0.000373689,15.5429,7162.57635212,0.954033,122.21737408638,0.828545294282,2.74361,23.80459761619568,0.00866645,20,23.88931894302368,0.0650304,0.0,27500.0
-0.0106371,5310.0,-0.000829149,15.5458,10698.9205063,0.95411,145.98995280265808,0.818435663408,2.74379,23.617218732833862,0.0250694,20,23.764264583587646,0.183563,0.0,30700.0
-0.0,0.0,-0.0,15.5394,0.0,0.954071,171.13881945610046,1,2.74338,25.07722306251526,0.0,20,25.136717319488525,0.0,0.0,0.0
