AverageReturn,ItrTime,MaxKL,StdReturn,NumTrajs,LossAfter,Entropy,MaxReturn,Perplexity,ExplainedVariance,LossBefore,MeanKL,Time,MinReturn,AveragePolicyStd,TotalExecTime
0.0,12.118612051010132,0.0,0.0,20,-0.0,2.67957,0.0,14.5788,1,-0.0,0.0,12.11860728263855,0.0,0.92455,12.025428771972656
0.0,12.112036943435669,0.0,0.0,20,-0.0,2.67957,0.0,14.5788,1,-0.0,0.0,24.236141443252563,0.0,0.92455,12.0198233127594
0.0,12.220269203186035,0.0,0.0,20,-0.0,2.67957,0.0,14.5788,1,-0.0,0.0,36.469085693359375,0.0,0.92455,12.170520782470703
0.0,11.772026062011719,0.0,0.0,20,-0.0,2.67957,0.0,14.5788,1,-0.0,0.0,48.24702000617981,0.0,0.92455,11.714674711227417
0.0,12.486895084381104,0.0,0.0,20,-0.0,2.67957,0.0,14.5788,1,-0.0,0.0,60.73986291885376,0.0,0.92455,12.445210218429565
0.0,12.602837085723877,0.0,0.0,20,-0.0,2.67957,0.0,14.5788,1,-0.0,0.0,73.35037899017334,0.0,0.92455,12.550655364990234
0.0,12.192695140838623,0.0,0.0,20,-0.0,2.67957,0.0,14.5788,1,-0.0,0.0,85.54873609542847,0.0,0.92455,12.093376636505127
