MaxKL,MinReturn,AveragePolicyStd,StdReturn,MeanKL,ExplainedVariance,TotalExecTime,Time,LossBefore,AverageReturn,NumTrajs,Entropy,Perplexity,LossAfter,ItrTime,MaxReturn
0.0,0.0,1.0,0.0,0.0,1,16.052769422531128,16.334404945373535,-0.0,0.0,20,2.83788,17.0795,-0.0,16.334410190582275,0.0
0.0,0.0,1.0,0.0,0.0,1,15.936306476593018,32.47821760177612,-0.0,0.0,20,2.83788,17.0795,-0.0,16.13094687461853,0.0
185.507,0.0,1.0,21.7944947177,1.77798,0.0611688141263,14.61206841468811,47.28504991531372,0.00064972,5.0,20,2.83788,17.0795,0.665007,14.793818473815918,100.0
33.1178,0.0,1.00016,196.468827044,0.311228,0.255019996045,15.324658870697021,62.831936836242676,-0.0161296,80.0,20,2.8382,17.085,0.00769851,15.501474857330322,700.0
2626.98,0.0,0.996139,87.1779788708,76.8177,0.241819641609,16.021812200546265,78.99920582771301,0.00286095,20.0,20,2.83014,16.9478,-0.76137,16.15679121017456,400.0
0.160279,0.0,0.99685,612.454079911,0.00385778,0.478043403332,16.218628406524658,95.30635404586792,-0.00366008,330.0,20,2.83157,16.972,-0.00789923,16.28222918510437,2300.0
0.0,0.0,0.995939,0.0,0.0,1,16.288745641708374,111.77794361114502,-0.0,0.0,20,2.82974,16.941,-0.0,16.449061393737793,0.0
