LossBefore,MinReturn,Entropy,AverageReturn,TotalExecTime,StdReturn,ExplainedVariance,MaxKL,Time,MaxReturn,MeanKL,NumTrajs,LossAfter,Perplexity,ItrTime,AveragePolicyStd
-0.0,0.0,2.7007,0.0,17.00121545791626,0.0,1,0.0,17.12418556213379,0.0,0.0,20,-0.0,14.8902,17.124189853668213,0.935103
-0.0,0.0,2.7007,0.0,16.404279232025146,0.0,1,0.0,33.59452223777771,0.0,0.0,20,-0.0,14.8902,16.467414140701294,0.935103
-0.0,0.0,2.7007,0.0,17.03258728981018,0.0,1,0.0,50.75166320800781,0.0,0.0,20,-0.0,14.8902,17.15075969696045,0.935103
-0.0,0.0,2.7007,0.0,16.93625831604004,0.0,1,0.0,67.7406678199768,0.0,0.0,20,-0.0,14.8902,16.983307361602783,0.935103
-0.0,0.0,2.7007,0.0,17.004843950271606,0.0,1,0.0,84.79763984680176,0.0,0.0,20,-0.0,14.8902,17.05360245704651,0.935103
-0.0,0.0,2.7007,0.0,16.609665155410767,0.0,1,0.0,101.48475098609924,0.0,0.0,20,-0.0,14.8902,16.67831325531006,0.935103
-0.0,0.0,2.7007,0.0,17.01232886314392,0.0,1,0.0,118.6143388748169,0.0,0.0,20,-0.0,14.8902,17.12440776824951,0.935103
