StdReturn,TotalExecTime,MaxKL,LossAfter,LossBefore,ExplainedVariance,ItrTime,AverageReturn,Entropy,MinReturn,MaxReturn,MeanKL,Perplexity,Time,NumTrajs,AveragePolicyStd
3239.81480952,5.901315689086914,1.87502,-0.0967275,-0.0134972,0.443276374888,5.964175462722778,11040.0,2.74043,4000.0,16000.0,0.635517,15.4937,5.96417236328125,20,0.95435
8509.71650527,5.8206353187561035,0.35866,-0.0225999,-0.00750496,0.755813873681,5.905296564102173,12885.0,2.72694,0.0,20700.0,0.0609373,15.286,11.87265682220459,20,0.947864
886.058688801,9.965890169143677,1.19835,-0.0587551,-0.0125877,0.973459812474,10.007920980453491,20730.0,2.72318,19000.0,21800.0,0.181369,15.2287,21.88409113883972,20,0.946171
785.159219522,5.645623445510864,0.147286,-0.0348887,-0.0221454,0.975870444286,5.68147349357605,21195.0,2.71689,19300.0,22300.0,0.0404727,15.1332,27.572934865951538,20,0.943227
519.49494704,5.737338066101074,0.101197,-0.00987207,-0.00390851,0.983723592826,5.764772176742554,21425.0,2.70582,20100.0,22000.0,0.0219811,14.9665,33.34168291091919,20,0.938352
577.472943089,5.654504060745239,0.311672,-0.0537482,-0.0383484,0.987044309485,5.711569547653198,21345.0,2.70386,19500.0,22100.0,0.0635826,14.9373,39.05734944343567,20,0.937239
4642.72280025,5.72209620475769,0.163729,-0.0465699,-0.0368063,0.826172620109,5.7764623165130615,19975.0,2.68469,0.0,22200.0,0.0233049,14.6536,44.846720457077026,20,0.928437
