NumTrajs,Entropy,LossAfter,ItrTime,MeanKL,AveragePolicyStd,StdReturn,MaxReturn,LossBefore,TotalExecTime,Perplexity,MaxKL,MinReturn,ExplainedVariance,Time,AverageReturn
40,1.73658,-0.0,6.030908584594727,0.0,0.58088,0.0,0.0,-0.0,5.962700843811035,5.67789,0.0,0.0,1,6.030906677246094,0.0
40,1.73658,-0.0,7.527045726776123,0.0,0.58088,0.0,0.0,-0.0,7.4552671909332275,5.67789,0.0,0.0,1,13.5601966381073,0.0
40,1.73658,-0.0,6.051470994949341,0.0,0.58088,0.0,0.0,-0.0,6.007580757141113,5.67789,0.0,0.0,1,19.62206721305847,0.0
40,1.73658,-0.0,5.9054248332977295,0.0,0.58088,0.0,0.0,-0.0,5.858244180679321,5.67789,0.0,0.0,1,25.54161524772644,0.0
40,1.73658,-0.0,5.861223220825195,0.0,0.58088,0.0,0.0,-0.0,5.790686845779419,5.67789,0.0,0.0,1,31.420934915542603,0.0
40,1.73658,-0.0,6.270083665847778,0.0,0.58088,0.0,0.0,-0.0,6.194037675857544,5.67789,0.0,0.0,1,37.70110893249512,0.0
40,1.73658,-0.0,6.398902654647827,0.0,0.58088,0.0,0.0,-0.0,6.339056491851807,5.67789,0.0,0.0,1,44.10742807388306,0.0
