MeanKL,AveragePolicyStd,StdReturn,MinReturn,LossAfter,Time,LossBefore,MaxReturn,ExplainedVariance,NumTrajs,Perplexity,TotalExecTime,Entropy,MaxKL,ItrTime,AverageReturn
0.0,0.947542,0.0,0.0,-0.0,4.8633012771606445,-0.0,0.0,1,20,15.2117,4.789655447006226,2.72206,0.0,4.863306522369385,0.0
0.0065001,0.947542,21.7944947177,0.0,-0.0161988,14.071150541305542,-0.0093708,100.0,0.0506599283629,20,15.2117,9.118069171905518,2.72206,0.0713437,9.20283317565918,5.0
0.0158641,0.945457,76.6485485838,0.0,-0.00652005,18.771140336990356,0.00349335,300.0,0.0795237513062,20,15.1405,4.645504474639893,2.71738,0.135188,4.6959638595581055,25.0
0.0222747,0.946766,128.840987267,0.0,-0.0368052,23.428831577301025,-0.0249573,300.0,0.400369485003,20,15.167,4.621652126312256,2.71912,0.254787,4.6507720947265625,120.0
0.0155595,0.940628,80.4673846972,0.0,-0.0155409,28.140190839767456,-0.00537834,300.0,0.801516806409,20,14.9789,4.668518781661987,2.70664,0.121355,4.708086013793945,205.0
0.0446151,0.938814,49.7493718553,200.0,-0.0270098,33.092690229415894,-0.0114316,300.0,0.90815533912,20,14.9387,4.910791873931885,2.70396,0.944374,4.946630954742432,245.0
0.00942203,0.936194,76.8114574787,200.0,0.0182648,37.89261341094971,0.0236732,400.0,0.885037067777,20,14.8535,4.738067388534546,2.69824,0.140719,4.79509973526001,290.0
