LossBefore,StdReturn,MaxKL,ItrTime,AveragePolicyStd,Entropy,AverageReturn,Time,MaxReturn,MinReturn,ExplainedVariance,NumTrajs,TotalExecTime,Perplexity,MeanKL,LossAfter
-0.0,0.0,0.0,10.723772525787354,0.827472,2.45436,0.0,10.72376561164856,0.0,0.0,1,20,10.639552116394043,11.639,0.0,-0.0
-0.0,0.0,0.0,10.623640537261963,0.827472,2.45436,0.0,21.350999116897583,0.0,0.0,1,20,10.521659851074219,11.639,0.0,-0.0
-0.0,0.0,0.0,10.321447372436523,0.827472,2.45436,0.0,31.67535710334778,0.0,0.0,1,20,10.257943868637085,11.639,0.0,-0.0
-0.0,0.0,0.0,10.639492511749268,0.827472,2.45436,0.0,42.31929087638855,0.0,0.0,1,20,10.5976083278656,11.639,0.0,-0.0
-0.0,0.0,0.0,10.55001950263977,0.827472,2.45436,0.0,52.876282691955566,0.0,0.0,1,20,10.515521764755249,11.639,0.0,-0.0
-0.0,0.0,0.0,10.67090368270874,0.827472,2.45436,0.0,63.551899433135986,0.0,0.0,1,20,10.640661239624023,11.639,0.0,-0.0
-0.0,0.0,0.0,10.492727756500244,0.827472,2.45436,0.0,74.05119466781616,0.0,0.0,1,20,10.446744680404663,11.639,0.0,-0.0
