StdReturn,MaxKL,NumTrajs,Perplexity,Entropy,LossBefore,AverageReturn,MaxReturn,TotalExecTime,MinReturn,Time,ExplainedVariance,LossAfter,ItrTime,AveragePolicyStd,MeanKL
0.0,0.0,40,11.4353,2.4367,-0.0,0.0,0.0,3.6623620986938477,0.0,3.72182297706604,1,-0.0,3.7218313217163086,0.82843,0.0
640.112294836,0.27288,40,11.4353,2.4367,0.0174041,102.5,4100.0,3.605010986328125,0.0,7.380666017532349,0.70309193852,-0.000426926,3.6524524688720703,0.82843,0.0134752
1248.78941379,0.53978,40,11.5352,2.44541,-0.00797316,345.0,5900.0,3.862133264541626,0.0,11.27339220046997,0.636823075748,-0.0319905,3.888774871826172,0.831566,0.04787
2244.56983629,1.32803,40,11.4893,2.44142,-0.0365365,2387.5,5900.0,3.972411870956421,0.0,15.279864072799683,0.647362749477,-0.104799,4.002575635910034,0.830137,0.171067
1006.20263864,0.970735,40,11.2813,2.42315,-0.0169971,5157.5,7900.0,4.115423679351807,3200.0,19.440746068954468,0.771998318539,-0.0959003,4.156830072402954,0.822995,0.461136
1029.29283977,2.47061,40,11.1859,2.41465,-0.0332439,2342.5,4100.0,4.03905725479126,0.0,23.527464866638184,0.459677219847,-0.19403,4.079674005508423,0.819392,0.831218
1000.79968026,2.10344,40,11.0015,2.39803,-0.0101336,1970.0,3800.0,3.8764264583587646,200.0,27.44628095626831,0.305626385212,-0.186605,3.9114792346954346,0.812025,1.22829
