ExplainedVariance,TotalExecTime,Entropy,MinReturn,MeanKL,ItrTime,StdReturn,AverageReturn,MaxKL,MaxReturn,NumTrajs,LossAfter,Time,LossBefore,Perplexity,AveragePolicyStd
1,11.765000820159912,2.56857,0.0,0.0,11.861607313156128,0.0,0.0,0.0,0.0,20,-0.0,11.861603260040283,-0.0,13.0471,0.87453
1,11.663575649261475,2.56857,0.0,0.0,11.757461547851562,0.0,0.0,0.0,0.0,20,-0.0,23.625301837921143,-0.0,13.0471,0.87453
1,11.596146583557129,2.56857,0.0,0.0,11.633364200592041,0.0,0.0,0.0,0.0,20,-0.0,35.26138353347778,-0.0,13.0471,0.87453
1,11.247243881225586,2.56857,0.0,0.0,11.290128469467163,0.0,0.0,0.0,0.0,20,-0.0,46.56161856651306,-0.0,13.0471,0.87453
1,11.488752603530884,2.56857,0.0,0.0,11.537235736846924,0.0,0.0,0.0,0.0,20,-0.0,58.1086163520813,-0.0,13.0471,0.87453
1,12.14457106590271,2.56857,0.0,0.0,12.26369333267212,0.0,0.0,0.0,0.0,20,-0.0,70.3787670135498,-0.0,13.0471,0.87453
1,11.363444328308105,2.56857,0.0,0.0,11.401552677154541,0.0,0.0,0.0,0.0,20,-0.0,81.78863334655762,-0.0,13.0471,0.87453
