LossBefore,TotalExecTime,MeanKL,NumTrajs,AveragePolicyStd,AverageReturn,MaxReturn,Perplexity,MinReturn,MaxKL,Time,StdReturn,Entropy,LossAfter,ExplainedVariance,ItrTime
0.00675873,4.2970969676971436,0.847114,40,0.82843,762.5,2400.0,11.4353,0.0,1.97868,4.345350027084351,523.778340522,2.4367,-0.115831,0.230688014112,4.345357894897461
-0.00231621,4.358290433883667,0.0182944,40,0.829472,702.5,1400.0,11.5128,0.0,0.0994919,8.809892416000366,341.677845346,2.44346,-0.0139846,0.351545837045,4.460924386978149
-0.0246927,4.623675107955933,0.31563,40,0.829188,1057.5,2200.0,11.4995,0.0,1.00419,13.469436645507812,497.939504358,2.4423,-0.0872154,0.372230552529,4.657003879547119
-0.0272454,4.238335847854614,0.32316,40,0.823871,2762.5,4600.0,11.3584,800.0,0.613172,17.75578284263611,911.231995707,2.42996,-0.0829717,0.489176320607,4.282146692276001
-0.0146668,4.438313722610474,0.22009,40,0.818113,3702.5,6100.0,11.2047,1500.0,0.607458,22.259434700012207,949.338585543,2.41633,-0.0667853,0.640903789588,4.490894794464111
-0.0729658,3.47780704498291,0.958808,40,0.815007,4197.5,6500.0,11.1228,2600.0,2.24462,25.782411813735962,845.425188884,2.409,-0.225688,0.734416901889,3.514185905456543
-0.00446439,3.2353813648223877,0.682642,40,0.799681,2032.5,3500.0,10.7244,900.0,2.08942,29.063266038894653,626.253742504,2.37252,-0.135369,0.547184667484,3.274824857711792
