ExplainedVariance,MeanKL,AveragePolicyStd,Entropy,MaxReturn,NumTrajs,ItrTime,LossBefore,AverageReturn,Time,TotalExecTime,MinReturn,StdReturn,MaxKL,LossAfter,Perplexity
1,0.0,0.947542,2.72206,0.0,20,4.611966371536255,-0.0,0.0,4.611961364746094,4.5531346797943115,0.0,0.0,0.0,-0.0,15.2117
1,0.0,0.947542,2.72206,0.0,20,4.643446683883667,-0.0,0.0,9.260535955429077,4.575992107391357,0.0,0.0,0.0,-0.0,15.2117
1,0.0,0.947542,2.72206,0.0,20,4.647948265075684,-0.0,0.0,13.913561582565308,4.602548122406006,0.0,0.0,0.0,-0.0,15.2117
1,0.0,0.947542,2.72206,0.0,20,4.730603933334351,-0.0,0.0,18.654390811920166,4.6878275871276855,0.0,0.0,0.0,-0.0,15.2117
1,0.0,0.947542,2.72206,0.0,20,4.765577554702759,-0.0,0.0,23.44146227836609,4.70623517036438,0.0,0.0,0.0,-0.0,15.2117
1,0.0,0.947542,2.72206,0.0,20,4.636815786361694,-0.0,0.0,28.08193826675415,4.607563018798828,0.0,0.0,0.0,-0.0,15.2117
1,0.0,0.947542,2.72206,0.0,20,4.716574192047119,-0.0,0.0,32.80553889274597,4.68548059463501,0.0,0.0,0.0,-0.0,15.2117
