MinReturn,LossBefore,LossAfter,AverageReturn,NumTrajs,Perplexity,ExplainedVariance,TotalExecTime,Time,Entropy,StdReturn,AveragePolicyStd,MeanKL,MaxKL,ItrTime,MaxReturn
0.0,-0.00779964,-0.245679,20.0,20,17.0561,0.0548005255098,17.087953090667725,17.332043170928955,2.83651,87.1779788708,0.999438,1.59522,165.553,17.332049131393433,400.0
0.0,-0.0,-0.0,0.0,20,16.9236,1,16.663288593292236,34.25053071975708,2.82871,0.0,0.99553,0.0,0.0,16.90409231185913,0.0
0.0,0.00754814,0.00724479,30.0,20,16.9236,0.0602564453796,16.395752906799316,50.72767472267151,2.82871,130.766968306,0.99553,4.63028e-05,0.00281268,16.452831506729126,600.0
0.0,-0.0,-0.0,0.0,20,16.9876,1,17.103818655014038,68.08387327194214,2.83248,0.0,0.997413,0.0,0.0,17.341172695159912,0.0
0.0,-0.0,-0.0,0.0,20,16.9876,1,16.532310485839844,84.80539536476135,2.83248,0.0,0.997413,0.0,0.0,16.710901975631714,0.0
0.0,-0.0,-0.0,0.0,20,16.9876,1,16.888023614883423,101.93894815444946,2.83248,0.0,0.997413,0.0,0.0,17.102774143218994,0.0
0.0,-0.00225383,-0.00265579,5.0,20,16.9876,0.120668769267,15.026533603668213,117.1326105594635,2.83248,21.7944947177,0.997413,0.000183402,0.0224479,15.173344612121582,100.0
